country,year,fixed_broad_price_usd,fixed_broad_price,fixed_broad_price_ppp,mobile_broad_price_usd,mobile_broad_price,mobile_broad_price_ppp,fixed_broadband_subs,fixed_broadband_subs_alt,internet_users_pct,int_bandwidth,int_bandwidth_alt,int_bandwidth_i994u,int_bandwidth_i994B,mobile_subs,mobile_subs_i911,access_to_electricity,education_secondary_pct,education_tertiary_pct,electric_power_consumption,gdp_growth,gdp_per_capita,gdp_per_capita_constant,high_tech_exports,ict_goods_exports,inflation_gdp_deflator,labor_force_advanced_education,population,population_ages_15_64,population_density,regulatory_quality_estimate,research_development_expenditure,secure_internet_servers,urban_population_pct,wage_salaried_workers,region,log_fixed_broadband_subs,log_internet_users_pct,log_int_bandwidth,log_mobile_subs,log_fixed_broad_price,log_fixed_broad_price_usd,log_fixed_broad_price_ppp,log_mobile_broad_price,log_gdp_per_capita,log_population,log_population_density,log_secure_internet_servers,eap,eu,log_price_x_eap,log_price_x_eu,log_fixed_broad_price_lag1,log_mobile_broad_price_lag1,time_trend,time_trend_sq,post_covid
CYP,2021,21.71,0.97,27.42,18.09,0.81,22.85,340774.0,36.6502473650247,90.75951564,1314900.0,1414175.09141751,1558156.27856987,110832.433674998,1320794.0,142.051408905141,100.0,76.4441402590559,96.5377883911133,3716.66784330783,11.3975590801512,32937.83984375,29517.072265625,88015705.0,2.1,3.03406314812496,82.435,1317309,70.1591161068193,142.565909090909,0.845392525196075,0.8003,55321.8720892365,66.6718365394971,88.1479761378116,EU,12.738977714439043,4.5191711942544375,14.089271935588828,14.093744385996395,0.6780335427498971,3.122805356117467,3.3470931226689546,0.5933268452777344,10.402407782824497,14.091102336474309,4.966794226555946,10.920941702168479,0,1,0.0,0.6780335427498971,0.6418538861723947,0.6418538861723947,11,121,1
CYP,2022,19.16,0.9,27.46,15.97,0.75,22.89,348943.0,36.7656727425982,89.60099194,1813360.0,1910610.05162786,2132353.68309265,110832.433674998,1392480.0,146.71583605521,100.0,77.6551767374596,98.3045806884766,3848.66716239663,8.27372597293814,33231.04296875,31370.55078125,93960972.0,1.66,6.62059685744181,82.881,1331370,69.8887987561685,144.087662337662,0.773753821849823,0.74527,58909.2438615862,66.6694829407584,89.0856185771873,EU,12.762666729857008,4.50646516155412,14.410692587400565,14.146597606166251,0.6418538861723947,3.0037004432031678,3.3484995926617063,0.5596157879354227,10.411269839108257,14.101719796328222,4.977338127589003,10.983770274068975,0,1,0.0,0.6418538861723947,0.6780335427498971,0.5933268452777344,12,144,1
CYP,2023,32.94,1.33,46.56,10.89,0.44,15.39,356607.0,36.9005587748344,91.22110357,1917273.0,1983933.15397351,2174862.03991292,110832.433674998,1433497.0,148.333712748344,100.0,78.2866909362192,99.0216827392578,3841.70423858864,3.61945644636856,36623.69140625,31884.84375,109983773.0,1.66,5.60170328445425,83.119,1344976,69.6228295608359,145.560173160173,0.778258264064789,0.74527,557174.254410488,66.6739477522639,89.2196967494632,EU,12.784392418259369,4.524188993417,14.466414943478084,14.175628169117982,0.8458682675776092,3.52459425980608,3.861992071822581,0.36464311358790924,10.508477920515954,14.111887470500116,4.987436082421936,13.230635109295878,0,1,0.0,0.8458682675776092,0.6418538861723947,0.5596157879354227,13,169,1
CYP,2024,32.5,1.26,49.72,10.77,0.42,16.47,363006.0,37.5627069536424,89.60099246,1917273.0,1983933.15397351,2174862.03991292,110832.433674998,1509691.0,156.218025662252,100.0,78.2866909362192,99.0216827392578,3841.70423858864,3.94077381708404,38674.29296875,32617.216796875,104881340.0,1.66,3.1219989644205,82.467,1358282,69.3116377895017,145.560173160173,0.778258264064789,0.74527,221297.933713323,66.6824259192483,90.0614901792812,EU,12.802177396807615,4.506465167293571,14.466414943478084,14.227416214475747,0.8153648132841944,3.5115454388310208,3.9263203101289705,0.35065687161316933,10.562956250558019,14.121731960087706,4.987436082421936,12.3072697077416,0,1,0.0,0.8153648132841944,0.8458682675776092,0.36464311358790924,14,196,1
CZE,2010,31.25,1.95,39.18,9.16,0.54,14.32,2261179.0,21.6090542510609,68.82,471033.0,45014.4709951754,65408.9959244048,307864.705882353,12934100.0,123.605282283555,100.0,87.9899978637695,64.9327697753906,6347.75610273037,2.71466509907701,20160.4355077059,16665.9317825137,20408146674.0,15.01,-0.485125297413731,66.683,10474410,70.1383514992853,135.626181535673,1.29729211330414,1.3267,305.506467667391,73.3495599222723,82.2749455451001,EU,14.63139735888302,4.24592050167689,13.06268555722973,16.37537786983402,1.0818051703517284,3.4735180432417816,3.6933693593867885,0.43178241642553783,9.911526925389676,16.164445793074613,4.917248594478873,5.725238856841691,0,1,0.0,1.0818051703517284,,,0,0,0
CZE,2011,31.25,1.93,41.17,9.16,0.54,14.32,2509100.0,23.9064110361087,70.49,599889.0,57156.7215736328,81084.865333569,359473.274209013,13167700.0,125.460303933748,100.0,88.4000015258789,66.7968215942383,6290.72469666794,1.77238085338473,22049.1080788682,16926.2846674435,26864951093.0,15.33,-0.221133416037063,67.979,10496088,69.5092644845973,135.90687556649,1.19579684734344,1.54477,470.079900244739,73.2878338394746,81.9488887725855,EU,14.735435079620052,4.26955757977876,13.30450158405734,16.39327749507983,1.0750024230289759,3.4735180432417816,3.7417090677584683,0.43178241642553783,10.001072782398952,16.16651326955079,4.919300954309297,6.155027719214684,0,1,0.0,1.0750024230289759,1.0818051703517284,0.43178241642553783,1,1,0
CZE,2012,20.43,1.27,27.48,9.16,0.54,14.32,2656980.0,25.2869067180213,73.4300078241036,699195.0,66543.5146019424,90621.6907416688,399976.54583002,13521900.0,128.69010077246,100.0,88.5299987792969,66.9287719726562,6289.8251652945,-0.770668190622743,20014.0354015165,16772.3539223328,25452863333.0,14.53,1.34339010085863,69.842,10510785,68.7404703476191,136.097177262722,1.05303382873535,1.76967,834.666487802766,73.2249239592898,81.584461428153,EU,14.79270107379429,4.30985919149211,13.4576863824833,16.419821225203798,0.8197798314933114,3.064791809485486,3.349202086543775,0.43178241642553783,9.904239040174373,16.16791252597498,4.920689997462967,6.728229595452785,0,1,0.0,0.8197798314933114,1.0750024230289759,0.43178241642553783,2,4,0
CZE,2013,20.64,1.29,27.92,9.16,0.54,14.32,2856168.0,27.1727115258321,74.1104,370000.0,35200.6718952032,47497.6142285067,203258.731885252,13719300.0,130.521237278882,100.0,89.1600036621094,66.3243179321289,6270.33426565339,-0.0418124160447491,20260.4954999375,16759.7808635642,24683560894.0,13.11,1.2715877867745,71.445,10514272,67.9917611396456,136.159958559959,1.07856404781342,1.87924,1079.86553895505,73.1622186934979,82.4358127945431,EU,14.864991774360387,4.318959031206306,12.821260987319457,16.43431423144228,0.8285518175661483,3.074543453978281,3.3645333972905638,0.43178241642553783,9.91647759047517,16.168244225403928,4.921147825465474,6.98551742410714,0,1,0.0,0.8285518175661483,0.8197798314933114,0.43178241642553783,3,9,0
CZE,2014,16.81,1.1,24.39,9.16,0.54,14.32,2994818.0,28.475360327904,74.2317116367383,410000.0,38983.6635629966,52516.1857425136,136903.144030789,13913100.0,132.288685248373,100.0,89.629997253418,67.3959732055664,6270.67212130868,2.24521219862635,20038.4163180257,17118.0425571578,26896989563.0,13.42,2.7067159395823,75.774,10525347,67.2980768549652,136.30337995338,1.00139343738556,1.95833,1417.62547116024,73.0995921041469,82.0068670764696,EU,14.912394353648715,4.320572839363529,12.923914877701906,16.44834147219535,0.7419373447293773,2.87976009730157,3.234355395716587,0.43178241642553783,9.905456428927614,16.16929700111913,4.9221929297570135,7.2574437037458335,0,1,0.0,0.7419373447293773,0.8285518175661483,0.43178241642553783,4,16,0
CZE,2015,14.19,0.93,24.39,9.16,0.54,14.32,2946626.0,27.9980000790543,75.668838699279,450000.0,42757.7169127484,56506.3738888275,136903.144030789,12454575.01,118.339820565816,100.0,89.7699966430664,67.2303619384766,6382.47899049304,4.95875848915604,17931.5987670768,17931.5987670768,24765844904.0,13.54,1.23453645859612,75.625,10546059,66.6295181305301,136.589288952208,1.08391523361206,1.91689,2048.8222188023,73.0370442874355,82.6614109633732,EU,14.896171684316647,4.3394953507139356,13.017005083966255,16.337598664348683,0.6575200029167942,2.7206373166076814,3.234355395716587,0.43178241642553783,9.794375495699171,16.171262888417264,4.924273080552311,7.625508345836374,0,1,0.0,0.6575200029167942,0.7419373447293773,0.43178241642553783,5,25,0
CZE,2016,14.28,0.94,24.09,9.16,0.54,14.32,3069970.0,29.14911847267,76.4811986951838,496000.0,47094.8014555332,61576.9656582263,136903.144030789,12485045.0,118.544499080322,100.0,90.2300033569336,67.5056381225586,6459.66831252321,2.58087013921376,18753.9686718096,18359.0978103904,24696483302.0,12.72,1.49123391004676,75.68,10566332,65.9601528606104,136.851858567543,0.973719298839569,1.67003,11991.389254095,72.9745753395623,82.8403502487049,EU,14.937178673264691,4.350035309446273,13.114333221834064,16.34004216611053,0.6626879730752367,2.7265447837383743,3.222469360378331,0.43178241642553783,9.83921399212321,16.17318337239376,4.926179619914594,9.39202749873654,0,1,0.0,0.6626879730752367,0.6575200029167942,0.43178241642553783,6,36,0
CZE,2017,21.35,1.41,34.94,9.16,0.54,14.32,3146091.0,29.8452606888193,78.7191728513432,496000.0,47052.8325520603,59773.0271390388,136903.144030789,12636359.0,119.874291148129,100.0,90.5800018310547,67.7142181396484,6573.73236787076,5.17356529967881,20913.197632212,19257.6930680911,29455304775.0,13.33,1.6836205033357,76.208,10594438,65.3001802474571,137.21587877218,1.22255635261536,1.76855,25419.9420488373,72.9121853567256,82.8795615177142,EU,14.961671605656568,4.378510119617701,13.114333221834064,16.35208893052677,0.8796267475025636,3.106826321059578,3.581850881355413,0.43178241642553783,9.948183519870604,16.175839798778178,4.928816801782468,10.143328603413071,0,1,0.0,0.8796267475025636,0.6626879730752367,0.43178241642553783,7,49,0
CZE,2018,22.96,1.36,35.92,9.16,0.54,14.32,3222835.0,30.5512773467128,80.6881675434288,496000.0,47052.8325520603,59773.0271390388,136903.144030789,12704262.0,120.431679514249,100.0,90.5812617260621,66.7902221679688,6572.10472168767,2.83030588267866,23705.9329811299,19736.6295261285,36029727754.0,15.1,2.81335980001735,76.963,10629928,64.6915656051411,137.675534257221,1.26730799674988,1.89906,42344.5953726121,72.8498744351241,83.0558558256164,EU,14.985772275233613,4.402909163267547,13.114333221834064,16.357448164395826,0.8586616190375188,3.1763857732472487,3.6087534096346516,0.43178241642553783,10.07352281519378,16.17918407108604,4.932136918518849,10.653619689302014,0,1,0.0,0.8586616190375188,0.8796267475025636,0.43178241642553783,8,64,0
CZE,2019,22.96,1.36,35.92,9.16,0.54,14.32,3739614.0,35.4302064212035,80.8669444139622,496000.0,47052.8325520603,59773.0271390388,136903.144030789,13101360.0,124.126150238634,100.0,90.6699981689453,66.8802185058594,6525.47304268137,3.56577658128261,24062.7190013343,20360.0599221814,37662935376.0,16.17,3.8413178989087,76.243,10671870,64.1400490294769,138.226810266108,1.23532867431641,1.92734,56186.8725912141,72.7876426709563,83.1990389023809,EU,15.134493222915438,4.405095300277814,13.114333221834064,16.388226675904633,0.8586616190375188,3.1763857732472487,3.6087534096346516,0.43178241642553783,10.088460549542686,16.18312195935834,4.93610433184125,10.936456222403809,0,1,0.0,0.8586616190375188,0.8586616190375188,0.43178241642553783,9,81,0
CZE,2020,16.89,0.95,28.59,5.29,0.3,8.96,3845426.0,36.4490898642092,81.33889705,496000.0,47052.8325520603,59773.0271390388,136903.144030789,12999812.0,123.219460160155,100.0,90.9993348123296,67.1843719482422,6286.67907164219,-5.30487955463876,23472.8915454417,19233.1469549829,39608918726.0,17.96,4.51623223406736,75.505,10697858,63.7032085719896,138.575928842168,1.23466849327087,1.98599,67601.7572863652,72.7254901604208,83.1138660504341,EU,15.162395208071914,4.410843621182819,13.114333221834064,16.380445530706968,0.6678293725756554,2.884241897520628,3.3874364664121184,0.26236426446749106,10.063644084450099,16.185554185952824,4.938608745963233,11.121404049459077,0,1,0.0,0.6678293725756554,0.8586616190375188,0.43178241642553783,10,100,1
CZE,2021,23.46,1.17,34.05,10.29,0.51,14.94,3948846.0,37.4984794433561,82.67062427,496000.0,47052.8325520603,59773.0271390388,136903.144030789,13286894.0,126.173145654465,100.0,91.4344095231847,69.8369293212891,6690.60779160256,4.02901832055149,27696.4619527544,20373.8783043424,41423396626.0,15.55,4.03442637497191,76.013,10505772,63.3939300705344,136.108349053848,1.34087228775024,1.99601,75932.7348813586,72.6810594374316,84.0492604201421,EU,15.188934195532399,4.426887951376841,13.114333221834064,16.402288769081167,0.7747271675523681,3.1970391302590264,3.5567756134805992,0.412109650826833,10.229096061723133,16.16743547356168,4.9207714822622135,11.237616329478517,0,1,0.0,0.7747271675523681,0.6678293725756554,0.26236426446749106,11,121,1
CZE,2022,19.41,0.98,30.41,20.28,1.02,31.76,4025262.0,37.7136856539825,84.54009378,496000.0,47052.8325520603,59773.0271390388,136903.144030789,13672951.0,128.105295003482,100.0,91.3589555303177,70.8145904541016,6363.02934431572,2.8471706583814,28282.2236715857,20627.348651011,46554526977.0,16.1,8.67110087967065,76.958,10672118,63.5339892495353,138.290511305111,1.38589835166931,1.9642,85606.0624517083,72.6967638379524,83.5013694393545,EU,15.208100808315038,4.448985199127365,13.114333221834064,16.430930132716785,0.6830968447064438,3.0160249768217535,3.447126313550555,0.7030975114131134,10.250024104729906,16.183145197750036,4.936561761488744,11.357523064003427,0,1,0.0,0.6830968447064438,0.7747271675523681,0.412109650826833,12,144,1
CZE,2023,20.73,0.87,29.3,21.66,0.91,30.61,4097961.0,37.9099783935119,85.99404818,496000.0,47052.8325520603,59773.0271390388,136903.144030789,13620756.0,126.004753501387,100.0,91.3880308548045,66.7282867431641,5965.3672178366,0.0475803308973752,31761.5944102491,20272.5874017334,46329135586.0,16.1,8.59789006156055,77.179,10864042,63.7804637975688,140.785547662605,1.30448853969574,1.9642,80152.0281309664,72.7352388396817,83.7697202352481,EU,15.22600033492198,4.465839704590257,13.114333221834064,16.427105437170496,0.6259384308664954,3.078693794268338,3.4111477125153233,0.6471032420585385,10.366044600004926,16.20096908679929,4.95431568832976,11.291692938122106,0,1,0.0,0.6259384308664954,0.6830968447064438,0.7030975114131134,13,169,1
CZE,2024,25.84,1.11,41.75,20.24,0.87,32.69,4172560.0,38.8656371139002,87.68776014,496000.0,47052.8325520603,59773.0271390388,136903.144030789,13591615.0,126.600163061009,100.0,91.3880308548045,66.7282867431641,5965.3672178366,1.23308611983484,31823.3078290564,20445.432830127,52422447878.0,16.1,3.90666429969161,77.387,10905028,63.7573202107069,140.785547662605,1.30448853969574,1.9642,79335.8806598204,72.7947984592185,84.1483513153957,EU,15.244040553943917,4.485121888136537,13.114333221834064,16.424963690021922,0.7466879474879753,3.289893312103481,3.755369195382769,0.6259384308664954,10.367985673905707,16.20473461694491,4.95431568832976,11.281458377185269,0,1,0.0,0.7466879474879753,0.6259384308664954,0.6471032420585385,14,196,1
DEU,2010,39.38,1.06,35.64,17.7,0.45,18.63,26161950.0,32.3662636839336,82.0,2676927.0,33117.6097900353,40387.3290122382,102604.351125727,88400000.0,109.364084468464,100.0,81.129997253418,60.8984489440918,7265.99787984215,4.13463778522758,42396.9665976293,38526.7371042695,179620897366.0,5.28,0.699760025176531,73.802,81776930,65.7386429233445,234.606908225034,1.57068610191345,2.73024,1049.31794333683,80.305702559949,88.7896741258741,EU,17.07981666128306,4.418840607796598,14.800180426361935,18.29738253892009,0.7227059828014898,3.6983346128846915,3.6011405398059297,0.371563556432483,10.654855682466964,18.219505744683758,5.4621647731855605,6.956848200493873,0,1,0.0,0.7227059828014898,,,0,0,0
DEU,2011,39.38,1.02,36.44,17.7,0.45,18.63,27257096.0,33.7098845809377,81.26999953602,3214320.0,39752.7147448868,48914.3779646115,118235.185583541,90900000.0,112.41947815744,100.0,81.7200012207031,60.8984489440918,7281.95731913142,3.75796884489337,47630.9761883572,40722.4849268242,202328061352.0,4.64,1.22973443987648,74.251,80274983,65.8994933869984,230.304633348634,1.54886770248413,2.80555,1471.90314571602,80.3405762928198,88.2835089704906,EU,17.120824485531795,4.410006515541116,14.983126695836857,18.325270570148806,0.7030975114131134,3.6983346128846915,3.622739651609391,0.371563556432483,10.77125958334691,18.200968598624975,5.443735600807767,7.2949906612227435,0,1,0.0,0.7030975114131134,0.7227059828014898,0.371563556432483,1,1,0
DEU,2012,38.5,0.99,36.66,17.7,0.45,18.63,27956700.0,34.5501078335304,82.3499984738392,3686342.0,45557.4204434973,55321.7016245239,132111.800797041,92400000.0,114.191945537857,100.0,82.0500030517578,60.8984489440918,7251.52666451421,0.463512036709204,44718.0159214069,40834.5088218456,202541990943.0,4.51,1.43633622765856,74.272,80425823,65.9715437998931,230.750625466231,1.52908289432526,2.88166,2194.9044898179,80.393447520218,88.3937691778852,EU,17.146167478382825,4.423048590886535,15.12014546768453,18.341637547434424,0.688134638736401,3.676300671907076,3.628598523229006,0.371563556432483,10.708154102251594,18.202845876607284,5.445661903325735,7.6943493088866335,0,1,0.0,0.688134638736401,0.7030975114131134,0.371563556432483,2,4,0
DEU,2013,39.77,1.01,36.15,17.7,0.45,18.63,28641961.0,35.3423024244517,84.17,2350000.0,28997.4596004308,34451.0628495079,82192.3663017874,100034000.0,123.435398879553,100.0,82.3099975585938,60.8984489440918,7217.18189106524,0.396995583779145,47206.8353514242,40884.8926759028,209304933980.0,4.33,1.99569888138804,74.112,80645605,65.9544693115349,231.155712565925,1.54434037208557,2.83599,2601.18328828955,80.4732318400362,88.842178508868,EU,17.17038340329691,4.44464925915299,14.669926311652166,18.421020696162064,0.6981347220709843,3.707946516831162,3.6149637711637683,0.371563556432483,10.762315161004778,18.205574878720217,5.4474083213823254,7.864106097901935,0,1,0.0,0.6981347220709843,0.688134638736401,0.371563556432483,3,9,0
DEU,2014,46.37,1.17,42.51,17.7,0.45,18.63,29572818.0,36.3409222955935,86.1937006578756,2600000.0,31950.4208116193,37068.1622528757,87918.5744151944,99530000.0,122.308668591557,100.0,83.0,65.1844787597656,7035.61880653228,2.18018602168017,48959.5991203133,41602.4661281668,215660926664.0,4.52,1.89470416699187,74.058,80982500,65.8621937797938,232.108053883634,1.69703912734985,2.87784,3352.78609576143,80.57574023743,89.0873953805387,EU,17.202366220392626,4.468132088143511,14.77102238760702,18.41596967426947,0.7747271675523681,3.85798911693566,3.772990796732589,0.371563556432483,10.798771154045841,18.209743652260315,5.451502096640174,8.117845164488156,0,1,0.0,0.7747271675523681,0.6981347220709843,0.371563556432483,4,16,0
DEU,2015,38.76,0.98,42.51,17.7,0.45,18.63,30707429.0,37.412701768023,87.5897993525767,3050000.0,37159.978581232,42425.0070851873,87918.5744151944,96360000.0,117.401165117624,100.0,83.0800018310547,68.23291015625,7032.02144106578,1.66300602334775,41929.7549110722,41929.7549110722,199465124309.0,4.65,1.74443989037543,73.63,81686611,65.7365353514053,234.152986871524,1.71191465854645,2.93379,4297.92588653237,80.6974371632814,89.291046410214,EU,17.240015202819393,4.48401671952214,14.930652476452392,18.383601746088694,0.6830968447064438,3.6828613817883733,3.772990796732589,0.371563556432483,10.643774844082685,18.218400678593376,5.46023631029433,8.366120476648298,0,1,0.0,0.6830968447064438,0.7747271675523681,0.371563556432483,5,25,0
DEU,2016,38.66,1.01,41.74,17.7,0.45,18.63,31861900.0,38.4991067314054,84.1652066441212,3500000.0,42290.9096946256,50247.497013161,87918.5744151944,103470000.0,125.024012174369,100.0,83.0100021362305,67.9464111328125,6972.36527283762,2.22222216259371,42948.9381932694,42516.9337063103,205114885619.0,4.71,1.25424485239203,74.031,82348669,65.5385099359924,235.712929356538,1.8065539598465,2.94039,11624.9602042748,80.8347870684725,89.4731986136907,EU,17.276921527960567,4.44459297770684,15.068273812173887,18.45479228324577,0.6981347220709843,3.68034312309165,3.755135249891002,0.371563556432483,10.667790488372237,18.226472863880694,5.466848138418663,9.3609958252617,0,1,0.0,0.6981347220709843,0.6830968447064438,0.371563556432483,6,36,0
DEU,2017,39.38,1.09,42.05,17.7,0.45,18.63,33232299.0,39.9888046312857,84.3941537010844,3750000.0,45124.17794728,53468.3695118329,87918.5744151944,109700000.0,132.003261888443,100.0,83.6649584098387,68.4692306518555,6947.26382648139,2.797906720551,45553.9341495339,43543.4807050551,195727088512.0,4.96,1.47661425586129,74.072,82657002,65.2493405041228,236.588722557747,1.77526342868805,3.0471,34181.2784354313,80.9842544038853,89.7128591779512,EU,17.319032852500712,4.447277640618444,15.137266664613225,18.51325993436123,0.7371640659767196,3.6983346128846915,3.7623622308737397,0.371563556432483,10.72667422063125,18.230210109434356,5.470541122379493,10.439462614349353,0,1,0.0,0.7371640659767196,0.6981347220709843,0.371563556432483,7,49,0
DEU,2018,41.27,1.04,43.43,17.7,0.45,18.63,34152033.0,40.9651498488548,87.037112092841,3750000.0,45124.17794728,53468.3695118329,87918.5744151944,107500000.0,128.945577229674,100.0,83.4599990844727,69.1634292602539,6815.82136213371,1.13569604599849,48916.1686612154,43905.8550061973,209762237943.0,4.96,1.87085953898291,73.74,82905782,64.9876223341919,237.294012250272,1.75632679462433,3.11011,56406.6207107244,81.1423036204018,90.0808193417758,EU,17.34633270296875,4.477758453903548,15.137266664613225,18.493001414834318,0.712949807856125,3.7440776145786985,3.7939149169478172,0.371563556432483,10.797883711209074,18.23321537641797,5.47350525684932,10.940359547342878,0,1,0.0,0.712949807856125,0.7371640659767196,0.371563556432483,8,64,0
DEU,2019,41.27,1.04,43.43,14.75,0.37,15.52,35191417.0,42.1155574684512,88.1345169091916,3750000.0,45124.17794728,53468.3695118329,87918.5744151944,107200000.0,128.292298108313,100.0,84.3155578699176,72.705078125,6580.29256436905,0.977734697038784,47656.199739747,44235.2658954682,208177564289.0,4.9,2.00929122727773,74.372,83092962,64.709009583285,237.822954291766,1.71493887901306,3.16701,77970.0331298817,81.3053991689039,90.4244931119561,EU,17.37631280402443,4.490146654623519,15.137266664613225,18.490206815929334,0.712949807856125,3.7440776145786985,3.7939149169478172,0.3148107398400336,10.771788993990526,18.23547057513293,5.475722500398737,11.264092666567043,0,1,0.0,0.712949807856125,0.712949807856125,0.371563556432483,9,81,0
DEU,2020,39.63,0.99,44.91,17.0,0.42,19.27,36215303.0,43.3048696627,89.81294133,3750000.0,45124.17794728,53468.3695118329,87918.5744151944,107400000.0,128.424798814302,100.0,83.6999969482422,72.3894195556641,6367.10502947955,-4.13191443239947,47394.8734504469,42372.8726784255,182393711293.0,5.17,1.75745290166456,72.689,83160871,64.3935455490144,238.017318755545,1.57793474197388,3.13136,97517.56929049,81.4700055002738,91.1247938796972,EU,17.40499234988808,4.508801801112224,15.137266664613225,18.492070749350024,0.688134638736401,3.7045067099996354,3.826682958261131,0.35065687161316933,10.76629044588595,18.236287506709598,5.476536012718487,11.487798093113264,0,1,0.0,0.688134638736401,0.712949807856125,0.3148107398400336,10,100,1
DEU,2021,42.14,1.02,44.1,12.05,0.29,12.61,36880564.0,44.0643361489671,91.43060973,3750000.0,45124.17794728,53468.3695118329,87918.5744151944,106400000.0,127.125099449404,100.0,81.6805888379566,75.6655426025391,6582.54587433797,3.90999994204108,52349.2459994422,44011.0194631674,211942359477.0,5.12,2.69677840082888,72.976,83196078,64.007731691245,238.118085806692,1.62516117095947,3.12882,113297.576359309,81.6325870653934,91.0144045656523,EU,17.423195276491935,4.526458197922677,15.137266664613225,18.482716144270313,0.7030975114131134,3.76445064096101,3.8088822465086327,0.25464221837358075,10.865711915417387,18.23671077727706,5.476957512785946,11.637781881705989,0,1,0.0,0.7030975114131134,0.688134638736401,0.35065687161316933,11,121,1
DEU,2022,37.21,0.95,44.8,21.28,0.54,25.62,37518124.0,44.6186317766404,91.62984383,3750000.0,45124.17794728,53468.3695118329,87918.5744151944,104400000.0,124.158264349285,100.0,81.4180852571742,77.3656997680664,6316.27571164921,1.8092581243061,50506.5179638543,44817.1316331389,245975238590.0,4.77,6.41315910830296,72.707,83177813,63.6285624993021,238.086252003664,1.52229499816895,3.13236,126884.076646738,81.7867852780995,91.5213527121689,EU,17.44033470750604,4.528611377309641,15.137266664613225,18.463740242991356,0.6678293725756554,3.6430972614588084,3.824284091120139,0.43178241642553783,10.8298774747547,18.23649121157785,5.476824373872064,11.751037047470652,0,1,0.0,0.6678293725756554,0.7030975114131134,0.25464221837358075,12,144,1
DEU,2023,41.32,0.96,48.87,19.59,0.45,23.17,38368429.0,45.380522509099,92.4763763,3750000.0,45124.17794728,53468.3695118329,87918.5744151944,105400000.0,124.662572774586,100.0,81.86753991238,78.5947494506836,5947.27119952649,-0.869647578573321,54776.7668235491,44368.9920074881,260043024452.0,4.77,6.6911238945853,72.949,83287273,63.2943857808214,238.351810090719,1.45697498321533,3.13236,139972.802327193,81.9034366692129,91.7001969162557,EU,17.462745544002622,4.537708744477705,15.137266664613225,18.473273203559202,0.6729444732424258,3.7452597875500437,3.9094196195580313,0.371563556432483,10.91103967571281,18.23780632235683,5.477934478336428,11.849210557846808,0,1,0.0,0.6729444732424258,0.6678293725756554,0.43178241642553783,13,169,1
DEU,2024,35.46,0.78,44.81,16.14,0.35,20.39,38561677.0,45.6069242965787,93.49999579,3750000.0,45124.17794728,53468.3695118329,87918.5744151944,109200000.0,129.150921864378,100.0,81.86753991238,78.5947494506836,5947.27119952649,-0.495851897260366,56103.7323182554,44027.7631554469,246637611895.0,4.77,3.1102774214087,72.832,83516593,62.8942524078782,238.351810090719,1.45697498321533,3.13236,152113.844011812,82.0211432579125,91.8201665053189,EU,17.46776954335731,4.5485997899494315,15.137266664613225,18.508691630432587,0.5766133643039938,3.596215769250517,3.8245024078986507,0.30010459245033816,10.934975443002216,18.240555900615707,5.477934478336428,11.932391067251444,0,1,0.0,0.5766133643039938,0.6729444732424258,0.371563556432483,14,196,1
DNK,2010,43.94,0.87,29.33,18.85,0.38,14.89,2112406.0,38.076030356193,88.72,453948.0,81823.9383344542,92227.1622345065,219870.639257508,6420790.0,115.734472895239,100.0,72.2300033569336,72.4951477050781,6327.50645629896,1.58289703108802,58104.5445594981,51209.4492757775,9012037384.0,3.65,3.18685979296221,78.048,5547683,65.4503784115053,138.692075,1.87385439872742,2.91707,1588.05036264689,86.8652420043945,90.8497329402197,EU,14.563338613575757,4.496693709652008,13.025740135911697,15.675051876799314,0.6259384308664954,3.8053282667571833,3.41213732170049,0.3220834991691132,10.970016369603387,15.528891101332572,4.939440535949416,7.370891860588822,0,1,0.0,0.6259384308664954,,,0,0,0
DNK,2011,43.94,0.86,29.4,18.85,0.38,14.89,2143247.0,38.4725380278661,89.8100133895232,508642.0,91304.2159283082,101663.737129516,242805.001580059,7173185.0,128.762868998962,100.0,73.120002746582,75.9300231933594,6165.97361994424,1.3108037609606,61809.737898222,51667.5313210425,10408230833.0,3.4,0.646380343342173,78.681,5570572,65.1391017778439,139.2643,1.89863109588623,2.94465,2368.15896105463,87.1567653955846,90.8995958199122,EU,14.577832993378314,4.508769559147197,13.139501674208393,15.785860465345362,0.6205764877251098,3.8053282667571833,3.414442608412176,0.3220834991691132,11.031832380750997,15.533008479143868,4.943528499989472,7.77029030239504,0,1,0.0,0.6205764877251098,0.6259384308664954,0.3220834991691132,1,1,0
DNK,2012,42.99,0.85,29.61,18.85,0.38,14.89,2179545.0,38.9767051263458,92.2600117153012,593827.0,106193.815108486,115102.754849178,273554.16291994,7292756.0,130.416027276514,100.0,76.0,77.7465515136719,6038.37346635257,-0.0054323016167074,58443.7747103968,51470.689845427,9742007079.0,3.28,2.40784261053872,78.468,5591572,64.8353207706159,139.7893,1.79916131496429,2.98125,3064.43340083969,87.2336196899414,90.7275454857276,EU,14.594627156196063,4.5353914169999525,13.294344994123966,15.802392221789704,0.6151856390902335,3.7839623353606284,3.421326752957321,0.3220834991691132,10.975837565306009,15.536771200895874,4.947264446518045,8.027944241584159,0,1,0.0,0.6151856390902335,0.6205764877251098,0.3220834991691132,2,4,0
