country,year,fixed_broad_price,fixed_broad_price_ppp,fixed_broad_price_usd,mobile_broad_price,mobile_broad_price_ppp,mobile_broad_price_usd,carry,s100,fixed_broadband_subs,internet_users_pct,population,gdp_per_capita,urban_population_pct,education_tertiary_pct,population_ages_15_64,gdp_growth,inflation_gdp_deflator,population_density,secure_internet_servers,research_development_expenditure,regulatory_quality_estimate,ntl_sum,imputed_controls,eap,region,y,y_count,p,p_usd,p_ppp,log_fixed_broad_price,log_mob_price,log_mobile_broad_price,log_gdp_per_capita,log_population_density,log_secure_internet_servers,log_internet_users_pct,log_ntl_pc,subreg,z_sub,z_nn,p_lag,y_lag,s_lag
ARM,2020,3.19,35.96,12.37,0.96,10.79,3.71,False,14.8883804721864,430407.0,76.50770055,2961500,4268.68093304583,65.174217253699,52.3331534448642,67.4875319646095,-7.19999999920631,1.80659270159933,105.027376627853,587.877764646294,0.2092,0.2080999,123639.0,0,1.0,EaP,2.7005810746411907,12.972486551637976,1.1600209167967532,2.5152741864043966,3.5824072096034194,1.1600209167967532,-0.040821994520255166,-0.040821994520255166,8.359060143521052,4.654221045962495,6.376519043033306,4.337391396550847,-3.1760851464832243,SC,0.7289120061294061,0.7657981826022872,1.075002423028976,2.5864056878780475,13.2819462446608
ARM,2021,3.51,35.97,11.54,1.05,10.79,3.46,False,16.2565945813558,466621.0,78.61225758,2962300,4685.17997128509,65.3572875314441,56.6235144830279,67.3509680096337,5.80000000065645,6.90051365787157,105.056940272915,712.95952469365,0.20557,0.1972098,177697.0,0,1.0,EaP,2.788498646844049,13.053272643986197,1.2556160374777743,2.4458192610799534,3.5826852577075323,1.2556160374777743,0.04879016416943204,0.04879016416943204,8.452159608296522,4.654502491485829,6.5694246511923655,4.364527636131364,-2.8136414199838713,SC,0.7842662905540484,0.8078866159746352,1.1600209167967532,2.7005810746411907,14.8883804721864
ARM,2022,4.2,46.85,17.77,0.94,10.54,4.0,False,17.7300708049016,510781.0,77.02767465,2969200,6571.97445545099,65.5624462874485,57.1818422625098,67.2222792072338,12.5999999997766,7.98587852828175,105.297053157777,862.185100363734,0.20955,0.0783259999999999,172210.0,0,1.0,EaP,2.875262113586411,13.143696205894289,1.4350845252893227,2.87751164216656,3.846951008684431,1.4350845252893227,-0.06187540371808753,-0.06187540371808753,8.790569592273615,4.656785433542041,6.759469981212353,4.344164768319969,-2.8473331729265836,SC,0.7070155580457451,0.6854679915897895,1.2556160374777743,2.788498646844049,16.2565945813558
ARM,2023,3.28,46.57,20.67,0.82,11.64,5.17,False,18.5458075085454,545876.0,79.99663036,2964300,8159.08720967996,65.6956882008852,56.2770051010456,67.2436198631987,8.29999999959539,3.10027629995311,105.119108748259,1177.00637587289,0.1821,0.0964411,324714.0,0,1.0,EaP,2.92024375318826,13.210147122707411,1.1878434223960523,3.028683373693677,3.840956556994286,1.1878434223960523,-0.19845093872383832,-0.19845093872383832,9.006887580142353,4.655094076278164,7.070729524299886,4.381984513286788,-2.2114514009665966,SC,0.5675524625135678,0.6723372763782548,1.4350845252893227,2.875262113586411,17.7300708049016
ARM,2024,2.52,43.26,18.0,0.72,12.36,5.14,False,20.3090953111129,603960.0,81.33930206,3033500,8556.21406956719,65.8113671449901,52.7748065090859,67.0601533606123,5.90000000046228,1.40106081544975,106.55075518089232,1735.28926982034,0.2861,0.137992,351200.0,0,1.0,EaP,3.011068830588013,13.311263249558406,0.9242589015233319,2.8903717578961645,3.7672284205249125,0.9242589015233319,-0.3285040669720361,-0.3285040669720361,9.054413089707818,4.668621446092408,7.4589294046049375,4.398629319916079,-2.156116485621391,SC,0.5473355997174237,0.6188272474595233,1.1878434223960523,2.92024375318826,18.5458075085454
AUT,2010,0.96,35.05,39.31,,,,False,24.5113861270145,2050400.0,75.17,8363404,46611.1393420232,67.1047429254747,75.0402526855469,67.5198292810067,1.80898243043663,0.891338694909649,101.350024236549,690.149608939135,2.74321,1.6301795,1542049.0,0,0.0,EU,3.199137749470694,14.533545454031998,-0.040821994520255166,3.671478939433769,3.5567756134805992,-0.040821994520255166,,,10.749594833222146,4.6185801120351195,6.53690839863773,4.319752215189378,-1.6907534697066682,W,-0.23534619701124834,0.6175411612989806,,,
AUT,2011,0.94,35.12,39.31,,,,False,24.9926429150975,2097700.0,78.7399930986888,8391643,51116.8953522042,67.1484255415056,77.2625122070312,67.6180439804748,2.92746800169145,1.81993743804168,101.692232186137,1068.4439268925,2.68567,1.5512902,1281510.0,0,0.0,EU,3.218581498162245,14.55635206438688,-0.06187540371808753,3.671478939433769,3.558770768766916,-0.06187540371808753,,,10.841870354660255,4.621950920453436,6.973958595041034,4.36615119786876,-1.8791972595273612,W,-0.23109582736620868,0.6531389254250399,-0.040821994520255166,3.199137749470694,24.5113861270145
AUT,2012,0.59,22.3,24.61,,,,False,25.2644782408466,2130200.0,80.0299939169903,8429991,48250.4059142637,67.2085909812279,79.5471267700195,67.5601644337772,0.628246239479637,2.09166476490424,102.156943771207,1613.40623020831,2.93372,1.5292054,1554982.0,0,0.0,EU,3.2293993870699746,14.571726429991202,-0.527632742082372,3.2031528644029645,3.104586678466073,-0.527632742082372,,,10.7841595194626,4.626510295176622,7.386102894035216,4.382401488369834,-1.6903317343960367,W,-0.21232896694302847,0.5840964338037498,-0.06187540371808753,3.218581498162245,24.9926429150975
AUT,2013,0.6,22.06,25.43,0.13,4.61,5.31,False,26.3222866586035,2232500.0,80.6188,8479823,50305.3545774973,67.2981308784247,80.9616012573242,67.4266821192924,-0.250726423318454,1.70872288191161,102.760821619001,1857.46801554702,2.97993,1.4173873,1350022.0,0,0.0,EU,3.2704159818096166,14.61863259173279,-0.5108256237659907,3.2359295794340284,3.0937660138253564,-0.5108256237659907,-2.0402208285265546,-2.0402208285265546,10.825866803255078,4.632404167723547,7.526969557357268,4.389731872934234,-1.8375686883306144,W,-0.2878554951267671,0.5875420535557927,-0.527632742082372,3.2293993870699746,25.2644782408466
AUT,2014,0.61,22.15,25.41,0.16,5.78,6.63,False,27.597689562142,2359000.0,80.9958249574764,8546356,51314.9722616322,67.4154327591781,81.0195693969727,67.3108310981136,0.755798850316665,2.00674413208939,103.567086766844,2345.32706103046,3.11263,1.3187394,550541.0,0,0.0,EU,3.317732057702506,14.673748358389812,-0.4942963218147801,3.2351427973320726,3.0978374964911444,-0.4942963218147801,-1.8325814637483102,-1.8325814637483102,10.8457378455288,4.640219584048806,7.760180142809893,4.394397609609156,-2.742358841114954,W,-0.20243543716353307,0.35479527688607415,-0.5108256237659907,3.2704159818096166,26.3222866586035
AUT,2015,0.57,24.46,23.46,0.16,6.82,6.54,False,28.4068593397138,2455500.0,83.9401419315026,8642699,43915.228020857,67.5576175537383,82.2563095092773,67.234719049435,1.30352331826198,2.29263470154871,104.734597673291,3081.90763093797,3.06917,1.2822536,527449.0,0,0.0,EU,3.3466306420507013,14.713840964461436,-0.5621189181535413,3.1552968432253294,3.1970391302590264,-0.5621189181535413,-1.8325814637483102,-1.8325814637483102,10.690016418660566,4.651429509072503,8.033304044937092,4.430103948772524,-2.796418019063841,W,-0.21632736912815964,0.1787611197000725,-0.4942963218147801,3.317732057702506,27.597689562142
AUT,2016,0.59,24.7,23.4,0.14,5.84,5.53,False,28.8775983744406,2523300.0,84.3237425711653,8736668,45061.4993920192,67.7218061923556,82.8496932983398,67.1339749165576,2.11721964494312,1.81475082333313,105.873339796413,4449.98024418463,3.13356,1.3915836,529682.0,0,0.0,EU,3.3630661517869846,14.741078126618639,-0.527632742082372,3.152736022363656,3.2068032436339315,-0.527632742082372,-1.9661128563728327,-1.9661128563728327,10.715783488887995,4.662243472059786,8.40065493564136,4.434663469139709,-2.803007333788702,W,-0.12516993434092522,0.1826751879401679,-0.5621189181535413,3.3466306420507013,28.4068593397138
AUT,2017,0.84,32.99,31.72,0.15,5.86,5.63,False,28.5425998928488,2511400.0,87.9355865856062,8797566,47163.7425775142,67.9051196052802,83.8392562866211,66.974326831199,2.27224992038207,0.975317906732371,106.61131846825,7431.71463561626,3.07376,1.4202869,777778.0,0,0.0,EU,3.3513977043554695,14.736350924537,-0.1743533871447778,3.456947396766647,3.49620448524049,-0.1743533871447778,-1.8971199848858813,-1.8971199848858813,10.76138071065254,4.669189683095834,8.91351188304179,4.476604575838805,-2.425789234883411,W,-0.04458324378190264,0.30840869478169725,-0.527632742082372,3.3630661517869846,28.8775983744406
AUT,2018,0.83,34.21,33.93,0.34,13.95,13.84,False,28.5150396136468,2521200.0,87.4791372262556,8840521,51194.0749841299,68.1046787227623,85.8698883056641,66.8074529749847,2.48422114080024,1.81047996133594,107.131858943286,16705.0109377038,3.10828,1.530712,768414.0,0,0.0,EU,3.3504316538288874,14.740245536621092,-0.18632957819149348,3.5242995787961386,3.5325179989895132,-0.18632957819149348,-1.0788096613719298,-1.0788096613719298,10.843379081364967,4.674060402343521,9.72346400954693,4.471400333234276,-2.4427724401409,W,0.03772577862401685,0.23881840679067265,-0.1743533871447778,3.3513977043554695,28.5425998928488
AUT,2019,0.8,33.22,32.95,0.29,11.91,11.81,False,28.3631930003301,2518900.0,87.7522047870069,8879920,49885.9947355204,68.3176044750522,86.3234329223633,66.6368554183168,1.75497619649288,1.47368502823586,107.609306834707,26298.32250741,3.14405,1.5588698,855458.0,0,0.0,EU,3.345092283490322,14.739332856253776,-0.2231435513142097,3.4949912609485163,3.503152104185149,-0.2231435513142097,-1.2378743560016174,-1.2378743560016174,10.817495575722525,4.678507138733576,10.177260433143422,4.474516987808185,-2.339910828906551,W,-0.03983098887899807,0.020471459034332038,-0.18632957819149348,3.3504316538288874,28.5150396136468
AUT,2020,0.8,36.31,33.91,0.27,12.15,11.34,False,29.2106456326106,2606000.0,87.52942813,8916864,48716.4098900349,68.5410177924001,88.7071990966797,66.4370522356064,-6.31825509209936,2.59313253599376,108.057004362579,33802.6911703487,3.20758,1.4737069,754948.0,0,0.0,EU,3.374533219291654,14.773327036666927,-0.2231435513142097,3.523709956137547,3.5920931854262443,-0.2231435513142097,-1.3093333199837622,-1.3093333199837622,10.793771211040454,4.682658906049232,10.42829569872609,4.4719750583058895,-2.4690507215473763,W,0.05666443755750763,-0.11604284213181065,-0.2231435513142097,3.345092283490322,28.3631930003301
AUT,2021,0.8,33.1,33.64,0.29,11.86,12.06,False,29.2537339731419,2623199.0,92.52915104,8955797,53648.6437976214,68.773601700253,93.940071105957,66.1764816581673,4.92309171717903,1.80187299270295,108.528805138148,39775.2427840872,3.25565,1.4481822,997238.0,0,0.0,EU,3.3760072227318108,14.779905123298718,-0.2231435513142097,3.5157158351047473,3.4995332823830174,-0.2231435513142097,-1.2378743560016174,-1.2378743560016174,10.890211469037029,4.687015622889791,10.590999957124183,4.527523741248569,-2.195066853470727,W,0.0706377402064559,-0.0748735726127061,-0.2231435513142097,3.374533219291654,29.2106456326106
AUT,2022,0.74,34.29,29.6,0.24,11.08,9.56,False,29.2342573265435,2649991.0,93.61409139,9041851,52336.7725223758,68.998085127906,94.5116882324219,65.8640953229773,5.33096379400371,5.02343156333271,109.571631119729,39544.447259748,3.17775,1.4011869,971073.0,0,0.0,EU,3.375341217731963,14.790066801730223,-0.3011050927839216,3.3877743613300146,3.534853766474829,-0.3011050927839216,-1.4271163556401458,-1.4271163556401458,10.86545451049114,4.696578500860564,10.585180565355465,4.539180921190638,-2.2312175433716073,W,-0.03673307894828761,-0.14202654354922292,-0.2231435513142097,3.3760072227318108,29.2537339731419
AUT,2023,0.31,16.32,13.94,0.21,10.82,9.24,False,29.3725409835617,2681839.0,95.33467117,9131761,56579.504175468,69.2265358276021,91.6818237304688,65.5333445996897,-0.786244288594673,7.1747129124039,110.661185167232,42281.0014410145,3.25517,1.4120974,972436.0,0,0.0,EU,3.3800602577624455,14.802013311193413,-1.171182981502945,2.6347624053323777,2.792391349535961,-1.171182981502945,-1.5606477482646683,-1.5606477482646683,10.943402081569864,4.70647314740025,10.652093125631161,4.557393555305026,-2.2397095720448967,W,-0.2924722054212687,-0.2750823367392716,-0.3011050927839216,3.375341217731963,29.2342573265435
AUT,2024,0.8,46.65,37.57,0.2,11.35,9.14,False,30.12779672163,2747900.0,94.91974877,9177982,58268.8787651601,69.4658181096788,92.6126708984375,65.1655943390134,-0.659089573171372,4.08681239792917,111.22130392632086,47132.0383936251,3.25517,1.3510615,983217.0,0,0.0,EU,3.405448224734241,14.826347541560349,-0.2231435513142097,3.6262058595858777,3.8426729272933526,-0.2231435513142097,-1.6094379124341003,-1.6094379124341003,10.972823417891926,4.711521945538212,10.760708269430733,4.553031784808898,-2.233732785158851,W,-0.2706995015202642,-0.2327966470542199,-1.171182981502945,3.3800602577624455,29.3725409835617
AZE,2010,2.79,31.74,12.47,,,,False,5.1962691859745,475295.0,46.0,9054332,5843.5337683582,53.2848367714869,19.2600431394615,71.8007526197132,4.78883248761557,13.8276658365282,109.542344173442,2.5402205264839,0.21848,-0.4634625,372248.0,0,1.0,EaP,1.6479409038510715,13.071690942874982,1.0260415958332743,2.523325759691945,3.457577715098263,1.0260415958332743,,,8.673090990146315,4.696311179285825,0.9322508987120356,3.828641396489095,-3.191438297382945,SC,1.8869043324496206,1.6950381158948358,,,
AZE,2011,2.71,30.36,12.47,,,,False,10.5213182586713,973869.0,50.0,9173082,7189.81869211976,53.5085461893249,19.6473062365442,72.0939429460413,-1.5729973511111,24.6069496884519,110.976336228798,4.90565766227752,0.21084,-0.4419223,360975.0,0,1.0,EaP,2.353403509218581,13.789032076659232,0.9969486348916096,2.523325759691945,3.4131259525274293,0.9969486348916096,,,8.880421233723956,4.709316991456782,1.5903891640044394,3.912023005428146,-3.2352199008907343,SC,1.6315037681140545,1.4040169344143625,1.0260415958332743,1.6479409038510715,5.1962691859745
AZE,2012,2.43,30.67,12.73,,,,False,14.6071625537092,1369594.0,54.20000076,9295784,7495.86527658099,53.8076442276208,20.4384614704139,72.0406993018106,2.20293891708398,2.84498268342621,112.460790244138,10.7575649348135,0.21427,-0.489390799999999,469223.0,0,1.0,EaP,2.6815119942868786,14.130024903518898,0.8878912573524571,2.543961412569315,3.4232849781261603,0.8878912573524571,,,8.922106851048769,4.722604629730155,2.375609221948839,3.992680922467741,-2.986238107835651,SC,1.387686172183183,1.2016260562200194,0.9969486348916096,2.353403509218581,10.5213182586713
