country,year,fixed_broad_price_usd,fixed_broad_price,fixed_broad_price_ppp,mobile_broad_price_usd,mobile_broad_price,mobile_broad_price_ppp,fixed_broadband_subs,fixed_broadband_subs_alt,internet_users_pct,int_bandwidth,int_bandwidth_alt,int_bandwidth_i994u,int_bandwidth_i994B,mobile_subs,mobile_subs_i911,access_to_electricity,education_secondary_pct,education_tertiary_pct,electric_power_consumption,gdp_growth,gdp_per_capita,gdp_per_capita_constant,high_tech_exports,ict_goods_exports,inflation_gdp_deflator,labor_force_advanced_education,population,population_ages_15_64,population_density,regulatory_quality_estimate,research_development_expenditure,secure_internet_servers,urban_population_pct,wage_salaried_workers,region,log_fixed_broadband_subs,log_internet_users_pct,log_int_bandwidth,log_mobile_subs,log_fixed_broad_price,log_fixed_broad_price_usd,log_fixed_broad_price_ppp,log_mobile_broad_price,log_gdp_per_capita,log_population,log_population_density,log_secure_internet_servers,eap,eu,log_price_x_eap,log_price_x_eu,log_fixed_broad_price_lag1,log_mobile_broad_price_lag1,time_trend,time_trend_sq,post_covid
HUN,2017,21.7,2.02,39.87,16.34,1.52,30.01,2956590,30.2136,76.7505,455000.0,46496.9,60581.8,115963.0,9945040.0,101.629,100.0,77.2879816467953,49.910270690918,4352.6330875371,4.12418389451805,14736.1668157258,13734.2442804335,17001565128.0,11.42,4.03729273738615,73.065,9726756,66.6846693017279,106.582905982906,0.637029111385345,1.31702,13712.8966738756,71.062,89.6649640817154,EU,14.899547473407424,4.353504981906833,13.02805489573287,16.11258459293642,1.1052568313867783,3.122364924487357,3.7103962975761857,0.9242589015233319,9.598127936666453,16.09039109953068,4.678261768777222,9.52616495346239,0,1,0.0,1.1052568313867783,1.0543120297715298,0.6312717768418578,7,49,0
HUN,2018,20.72,1.7,37.15,12.55,1.03,22.49,3079550,31.5063,76.0744,455000.0,46496.9,60581.8,115963.0,10041900.0,102.737,100.0,78.5578395041174,50.8998908996582,4435.78445330589,5.60613813768876,16605.0570511887,14533.7783144312,18051188622.0,11.34,4.84538395103071,73.286,9706964,66.3242430335959,106.366031119877,0.563642382621765,1.50775,19379.9008629269,71.351,89.5834336808875,EU,14.940294365102154,4.344771189116549,13.02805489573287,16.122276996934286,0.9932517730102834,3.0782334950657346,3.641525757730466,0.7080357930536961,9.717522790392897,16.08835422704245,4.676243848246466,9.872043368519558,0,1,0.0,0.9932517730102834,1.1052568313867783,0.9242589015233319,8,64,0
HUN,2019,20.72,1.7,37.15,14.77,1.21,26.47,3189690,32.6466,80.3717,455000.0,46496.9,60581.8,115963.0,10272700.0,105.142,100.0,79.0355701722967,52.3610382080078,4495.49161490709,5.07718495088933,17012.8598553199,15290.8085466331,18443341363.0,12.82,4.75293653395626,73.261,9694824,65.8474599647003,106.233004602235,0.592322170734406,1.47291,26447.1020825133,71.644,89.1721038685745,EU,14.975434604865528,4.3990275467110465,13.02805489573287,16.14500054635285,0.9932517730102834,3.0782334950657346,3.641525757730466,0.7929925155296614,9.741783576480623,16.08710279595446,4.675004080003957,10.182939679797506,0,1,0.0,0.9932517730102834,0.9932517730102834,0.7080357930536961,9,81,0
HUN,2020,18.33,1.48,36.8,4.15,0.34,8.33,3265310,33.4922,84.7712,455000.0,46496.9,60581.8,115963.0,10332700.0,105.982,100.0,80.0100021362305,54.6020393371582,4494.94484158339,-4.33872540024058,16386.9308821258,14664.2971195385,18196444682.0,13.09,6.42661364413084,72.065,9670419,65.3516634491369,105.965581854043,0.469366848468781,1.59252,33083.571663234,71.942,87.9557357665388,EU,14.998865568836358,4.451683285810369,13.02805489573287,16.15082427836052,0.9082585601768908,2.9616582932202395,3.632309102625542,0.29266961396282004,9.704300421067302,16.08458229978514,4.672507117801165,10.406822339807539,0,1,0.0,0.9082585601768908,0.9932517730102834,0.7929925155296614,10,100,1
HUN,2021,19.36,1.42,34.41,11.51,0.84,20.46,3382140,34.8392,88.6408,455000.0,46496.9,60581.8,115963.0,10206600.0,105.137,100.0,81.5076989037062,56.5250091552734,4757.79498806554,7.22291580811137,19030.628130329,15787.9535427563,19838941890.0,12.29,6.16694892296121,76.844,9630932,65.0297164165967,105.532895025203,0.485284149646759,1.64379,42102.778838019,72.245,87.4920796730778,EU,15.034019498878523,4.49581057348014,13.02805489573287,16.138545225801543,0.883767540168595,3.013572191682322,3.566994266123812,0.6097655716208942,9.853857512612047,16.080490663816487,4.668453810933973,10.647892774265188,0,1,0.0,0.883767540168595,0.9082585601768908,0.29266961396282004,11,121,1
HUN,2022,9.37,0.74,19.52,7.43,0.58,15.49,3538050,36.5338,89.1428,455000.0,46496.9,60581.8,115963.0,10245400.0,105.794,100.0,82.7163076433239,58.0702514648438,4702.93097169267,4.27034755162904,18483.6366867035,16506.4721041768,22854435493.0,10.33,14.1824695674628,77.729,9605074,64.8418515917326,105.249550734166,0.406537681818008,1.39473,51406.6835924429,72.552,87.3254851059004,EU,15.07908656852166,4.501395079571277,13.02805489573287,16.142339479933558,0.5538851132264376,2.3389170222414357,3.021400020302569,0.4574248470388755,9.824695216684937,16.077802162587417,4.665790579411267,10.8475429265056,0,1,0.0,0.5538851132264376,0.883767540168595,0.6097655716208942,12,144,1
HUN,2023,9.9,0.61,18.16,9.05,0.56,16.61,3563670,36.7902,91.4501,455000.0,46496.9,60581.8,115963.0,10176100.0,105.054,100.0,83.8787312589267,56.5924415588379,4604.58127063007,-0.842528840639091,22312.1790289763,16389.3914509189,24367700793.0,10.33,15.2103167237835,77.757,9592186,64.695458770892,105.108327854482,0.318309366703033,1.39473,53717.7865400025,72.864,87.7055647577195,EU,15.086301751302843,4.526669039498314,13.02805489573287,16.13555248982725,0.47623417899637155,2.388762789235098,2.9528247725427144,0.44468582126144574,10.012932770730137,16.076459470912297,4.664460533156882,10.8915180617745,0,1,0.0,0.47623417899637155,0.5538851132264376,0.4574248470388755,13,169,1
HUN,2024,9.07,0.52,17.01,7.81,0.45,14.64,3632640,37.5423,93.779,455000.0,46496.9,60581.8,115963.0,10119400.0,104.581,100.0,83.8787312589267,56.5924415588379,4604.58127063007,0.512305790657138,23310.7512733957,16524.8168617828,24367700793.0,10.33,7.31765241026076,77.834,9562314,64.6054217208328,105.108327854482,0.318309366703033,1.39473,55075.9993867593,73.179,87.7055647577195,EU,15.105470489915502,4.55154786573468,13.02805489573287,16.129965030348494,0.41871033485818504,2.309560706730471,2.8909271591878647,0.371563556432483,10.056712858911514,16.073340410524555,4.664460533156882,10.916487473994072,0,1,0.0,0.41871033485818504,0.47623417899637155,0.44468582126144574,14,196,1
IRL,2010,32.86,0.9,26.07,10.61,0.29,8.21,1019960,22.3721,69.85,218375.0,47898.9,68574.0,231967.0,4701470.0,103.123,100.0,66.5899963378906,63.1264381408691,5870.85307407314,1.68297227062031,48679.4026820361,47040.3543944159,23325036070.0,6.89,-2.85830310917899,82.823,4560155,67.5334058625863,66.1947307301495,1.61843299865723,1.59477,959.397213471911,61.542,82.7915514339941,EU,13.835274949235348,4.260564966136689,12.293973626704636,15.363385996436067,0.6418538861723947,3.522234376704989,3.29842610362621,0.25464221837358075,10.793031819089355,15.332867391431718,4.207594832701014,6.86734696291839,0,1,0.0,0.6418538861723947,,,0,0,0
IRL,2011,32.86,0.94,26.07,10.61,0.29,8.21,1070780,23.3814,74.89,281697.0,61511.2,82135.5,283492.0,4906350.0,107.135,100.0,66.370002746582,67.7985916137695,5610.81412480644,1.64877400406158,52692.7813135606,47607.8853496781,27791424343.0,5.65,1.86453750802245,82.266,4580084,66.9266273655847,66.4840179997097,1.59480214118958,1.55153,1508.05094404382,61.742,83.1865667965628,EU,13.883898846727917,4.3292849234158215,12.548590854087752,15.406041046288228,0.6626879730752367,3.522234376704989,3.29842610362621,0.25464221837358075,10.872252725926495,15.337228114870118,4.211890799469283,7.319236218333058,0,1,0.0,0.6626879730752367,0.6418538861723947,0.25464221837358075,1,1,0
