country,year,fixed_broadband_subs_i4213tfbb,fixed_broadband_subs_i992b,fixed_broad_price_i154_FBB_ts$,fixed_broad_price_i154_FBB_ts_GNI,fixed_broad_price_i154_FBB_ts_PPP,internet_users_pct_i99H,int_bandwidth_i4214,int_bandwidth_i994,int_bandwidth_i994B,int_bandwidth_i994u,mobile_broad_price_i271mb_ts$,mobile_broad_price_i271mb_ts_GNI,mobile_broad_price_i271mb_ts_PPP,mobile_subs_i271,mobile_subs_i911,access_to_electricity,education_secondary_pct,education_tertiary_pct,electric_power_consumption,gdp_growth,gdp_per_capita,gdp_per_capita_constant,high_tech_exports,ict_goods_exports,inflation_gdp_deflator,labor_force_advanced_education,population,population_ages_15_64,population_density,regulatory_quality_estimate,research_development_expenditure,secure_internet_servers,urban_population_pct,wage_salaried_workers,region
BGR,2015,1614540.0,22.4944,10.09,1.58873,23.22,56.6563,617811.0,86075.9,,151927.0,6.23,0.98,14.33,9194630.0,128.103,96.6,74.9100036621094,78.2999572753906,4992.2503928496,3.39755325869422,7268.65445473873,7268.65445473873,1188402574.0,2.9,2.94774648723617,73.384,6984225.0,65.8828672924077,64.3351602800295,0.57826828956604,0.94947,698.717466862823,73.99,87.7109893709756,EU
BGR,2016,1697590.0,23.8177,10.07,1.62,23.6,59.8255,885180.0,124193.0,,207593.0,5.59955,0.898323,13.1251,8973870.0,125.906,97.3,75.5999984741211,80.6399612426758,5124.6428306711,3.02662893138918,7822.49923292968,7586.50414873238,1368015151.0,2.85,3.32355920411145,74.626,6894139.0,65.3990271954816,63.5053334561533,0.70129007101059,0.77009,4180.50752965671,74.329,88.4401579184441,EU
BGR,2017,1796680.0,25.3925,11.4091,1.76429,26.6672,63.4101,805890.0,113896.0,,179619.0,6.90884,1.06838,16.1485,8532910.0,120.596,98.1,76.4499969482422,81.2245864868164,5387.98742053318,2.74592644707793,8696.68930427924,7898.70694583532,1682865600.0,2.75,4.81312131224342,74.304,6803468.0,64.9588436261308,62.6701179071481,0.65778660774231,0.74037,33602.2746046575,74.669,88.1119129183305,EU
BGR,2018,1903950.0,27.1034,11.95,1.62,26.38,64.782,2081780.0,296349.0,,457456.0,6.63,0.9,14.64,8387160.0,119.395,98.7,77.3435588476829,83.134880065918,5353.90873037752,2.5494643471818,9872.38507789106,8211.93640364397,2012291354.0,3.25,4.25525729817191,74.078,6710798.0,64.5280031853111,61.816488577745,0.60575270652771,0.75413,40013.7211699711,75.008,88.003854793893,EU
BGR,2019,2014770.0,28.8837,11.95,1.62,26.38,67.947,2305950.0,330580.0,,486526.0,6.63,0.9,14.64,8134580.0,116.617,99.2,76.6335894620298,84.7503128051758,5395.41761287984,3.78885036478003,10372.8044341114,8644.24951911477,2099870351.0,3.21,5.23548704810747,75.701,6616726.0,64.1335371141353,60.9499447310243,0.530806183815002,0.83274,42421.4331982313,75.347,88.564129694384,EU
BGR,2020,2115060.0,30.5043,13.8,1.73,31.6,70.1625,2625900.0,378718.0,,539773.0,9.85,1.23,22.56,7945740.0,114.597,99.7,77.7799987792969,85.5331115722656,5304.93248351015,-3.21573743445016,10769.9475699414,8450.60388758371,2155498073.0,3.42,4.34103862385629,73.791,6550696.0,63.8814581406739,60.3417096536478,0.460990726947784,0.84967,50889.4016757914,75.686,89.3253969139524,EU
BGR,2021,2253590.0,32.7688,14.6651,1.70906,29.8014,75.2714,2983570.0,433833.0,,576358.0,9.23655,1.07642,18.7699,7902760.0,114.912,99.8,78.661019074088,85.3017501831055,5560.98450033278,7.78061481406978,12972.2173356002,9168.85176416607,2629729427.0,3.29,6.96662433933332,75.066,6507301.0,63.8135029889597,59.9419767870302,0.433977693319321,0.77278,55100.7245553879,76.025,88.586483186841,EU
BGR,2022,2386790.0,34.9668,12.9639,1.52484,30.2919,79.1269,4168950.0,610757.0,,771871.0,4.35761,0.512552,10.1822,7964360.0,116.679,100.0,79.0050510077588,84.1293563842773,5536.49852430675,4.03877758301681,13999.6719197289,9601.43271269533,2722362666.0,3.31,15.9183596891222,75.411,6465097.0,63.7634737521873,59.5532148120855,0.320686906576157,0.75421,57819.5501165721,76.363,89.4174303229476,EU
BGR,2023,2516050.0,37.0236,14.36,1.25,31.48,80.3896,3546080.0,521805.0,,649095.0,5.57,0.48,12.2,8014470.0,117.933,100.0,80.193131845955,79.8532333374023,5360.50343468088,1.88681483907177,15883.8618545581,9810.66890602451,3178034114.0,,7.98419924336682,75.743,6446596.0,63.6293606509783,59.3827929255711,0.40789669752121,,54104.3676383629,76.701,88.7063237039968,EU
BLR,2010,1666630.0,17.5606,18.13,3.63,43.77,31.8,67000.0,7059.5,40218.8,22199.7,,,,10332900.0,108.873,94.4,,80.1169697729485,3566.17301269233,7.75001706649201,6034.67885177216,5616.09411651767,408291304.0,0.5,11.3403098820794,,9483836.0,71.2064002518662,46.7409685463919,-1.18830907344818,0.66913,5.06124315097815,74.672,96.0734218183816,EaP
BLR,2011,2098070.0,22.1485,10.86,2.12,29.47,39.6489,200000.0,21113.2,95362.3,53250.5,,,,10694900.0,112.902,95.0,,87.3373753061346,3632.87856030924,5.54997472296492,6527.6593428786,5941.68999107287,515422700.0,0.38,70.7612909673781,,9461643.0,71.2520882300624,46.6297521068454,-1.32364177703857,0.6776,9.08933046829182,75.188,96.1725341861832,EaP
BLR,2012,2531840.0,26.755,7.12,1.34,20.78,46.91,350000.0,36985.9,138288.0,78844.3,,,,10676500.0,112.822,95.6,,93.4729592664074,3704.30904061423,1.70785256985428,6953.21591683101,6052.63737227717,636491396.0,0.63,75.241666649321,,9446836.0,70.9909034339942,46.5593029044007,-1.17406153678894,0.64603,25.5111870260053,75.697,96.2029396005257,EaP
BLR,2013,2785840.0,29.4348,8.83441,1.56131,23.54,54.17,480480.0,50766.8,172526.0,93717.6,5.14,0.91,13.68,11114400.0,117.434,96.2,,95.4975003100193,3657.12467930665,0.998719278658982,7998.0802045456,6115.43288138613,796837310.0,0.66,21.2630002535447,,9443211.0,70.5764717728536,46.5393725235082,-1.15944516658783,0.65191,38.7580029716587,76.199,96.1187431771896,EaP
BLR,2014,2684350.0,28.3377,8.79,1.43674,,59.0163,783000.0,82658.5,291691.0,140060.0,4.46,0.73,,11401900.0,120.366,96.8,,94.316359554493,3690.1036829597,1.65112468524468,8341.31809294883,6212.91667355075,694196900.0,0.56,18.192598477073,,9448515.0,70.0684624749577,46.5506003261518,-1.09945023059845,0.50548,61.2794709009828,76.693,96.0973438720217,EaP
BLR,2015,2903500.0,30.6041,7.16,1.17026,,62.2304,803120.0,84652.2,,136030.0,4.39,0.72,,11448300.0,120.67,97.4,,93.7888271999214,3571.26398730969,-3.82957055828362,5967.05595058777,5967.05595058777,578013704.0,0.52,16.0224937778594,,9461076.0,69.5172848567025,46.611337189252,-1.16640019416809,0.49999,107.91584382157,77.181,96.0253439214383,EaP
BLR,2016,3067530.0,32.293,3.97,0.74,,71.113,1104080.0,116230.0,,163445.0,3.6591,0.678658,,11439900.0,120.432,98.0,96.8443697907492,91.5206757734477,3560.00113629415,-2.52644643552377,5039.77560949445,5811.20159245258,626372393.0,0.62,8.34191705022155,82.96,9469379.0,68.9918011391333,46.6499448243246,-1.09083259105682,0.50063,440.472390005723,77.661,95.9425437342414,EaP
BLR,2017,3163290.0,33.3125,4.50231,1.02325,17.9304,74.4364,1338160.0,140921.0,,189318.0,4.0883,0.92916,16.2816,11415100.0,120.213,98.7,97.1415486552086,89.4706479354735,3618.56853835013,2.53218350023008,5785.54491935194,5964.89668930991,721137103.0,0.7,8.62314740427041,83.763,9458989.0,68.4886180343404,46.5987595325832,-0.85944265127182,0.58411,2269.27000337985,78.134,95.631055548106,EaP
BLR,2018,3201520.0,33.7712,4.66,0.99,18.42,79.1299,1480280.0,156147.0,,197330.0,4.1,0.87,16.21,11619700.0,122.57,99.3,97.4142697820584,84.7097808751504,3725.05571426831,3.14919759374968,6360.037502312,6165.91320184691,757854091.0,0.75,12.1392299761097,83.705,9438785.0,68.079682439857,46.5010592176569,-0.815192759037018,0.60443,3436.88303102571,78.595,95.8215515204384,EaP
BLR,2019,3214870.0,34.0724,4.66,0.99,18.42,82.7892,1551240.0,164406.0,,198584.0,3.95,0.84,15.59,11627200.0,123.23,100.0,94.7399978637695,81.2921953254514,3759.65072563435,1.4464554769185,6837.77339645635,6267.7350887999,800555399.0,0.81,8.5769890965353,83.395,9419758.0,67.6546230933346,46.4107506220284,-0.673096418380737,0.57733,5750.67852061592,79.044,95.7283425786718,EaP
BLR,2020,3255550.0,34.8152,4.14,0.91,15.66,85.0879,1932960.0,206713.0,,242940.0,3.38,0.74,12.76,11704100.0,125.165,100.0,97.6255870924055,79.900160036935,3764.62480831458,-0.67274295062424,6542.85579976768,6251.98898903127,857164498.0,1.02,11.8774650823508,83.37,9379952.0,67.2194165637181,46.211212927382,-0.799875795841217,0.53901,7550.57168736045,79.483,95.571402272078,EaP
BLR,2021,3238880.0,35.0098,4.07204,0.834052,15.2378,86.8884,1891000.0,204402.0,,235247.0,3.71966,0.761874,13.9192,11760100.0,127.117,100.0,97.5256860683346,78.6027133367864,4094.66830993751,2.43886212396822,7489.71894713888,6457.73053774952,922201805.0,1.09,15.3265736950523,82.848,9302585.0,66.8571610783922,45.8368317319537,-0.928987920284271,0.45981,9313.43277164358,79.91,95.32657751931,EaP
BLR,2022,3125060.0,34.0672,4.14071,0.733524,15.2756,89.5073,2297000.0,250402.0,,279756.0,3.5177,0.623159,12.9772,11770600.0,128.315,100.0,97.8953833172194,77.0977334087936,3902.76581096959,-4.65839591573585,7994.64806074889,6206.61909735439,,,14.8848623664839,83.026,9228071.0,66.5333622144506,45.4607172767131,-1.33121407032013,0.47477,10278.4211348179,80.326,95.4797295544334,EaP
BLR,2023,3198980.0,35.0932,3.72,0.65,14.32,91.5125,3095000.0,339525.0,,371015.0,3.26,0.57,12.57,11757300.0,128.979,100.0,97.890668183791,72.8250212584046,,4.12654007153881,7896.75388295584,6497.78450735958,,,8.04676215128896,83.426,9178298.0,66.2627417811946,45.217077292187,-1.41953349113464,0.57843,11946.8772968583,80.731,95.4629031115043,EaP
CYP,2010,194455.0,23.1549,34.78,1.48,36.73,52.99,30200.0,35960.9,156102.0,67863.6,,,,1034070.0,123.133,100.0,65.4499969482422,48.311580657959,4523.78756818488,2.28267100119788,31105.02734375,26090.048828125,143937805.0,9.17,1.88138203943318,84.125,1127816.0,71.6949964821405,122.058008658009,1.42102324962616,0.44292,272.207523213006,67.551,81.4441123474911,EU
CYP,2011,212149.0,24.6113,20.73,0.86,20.99,56.8599,34500.0,40023.2,164334.0,70389.2,,,,1090940.0,126.56,100.0,67.7799987792969,46.5397300720215,4159.64162014072,0.416711868408683,32485.796875,25538.78125,112875071.0,5.64,1.61624990522182,83.376,1146493.0,71.8255025654333,124.079329004329,1.23100304603577,0.45263,398.60688203068,67.406,82.0525556801795,EU
CYP,2012,220580.0,25.5626,20.27,0.92,20.98,60.6899,48000.0,55626.4,,91656.8,,,,1110940.0,128.744,100.0,68.9199981689453,45.8635902404785,3929.991239037,-3.44738151374587,28991.935546875,24285.49609375,55513249.0,3.48,1.67877931009221,83.985,1165397.0,71.8250518921878,126.125216450216,1.12454509735107,0.43765,1467.31113946578,67.261,83.3959966012319,EU
CYP,2013,229195.0,26.6506,21.1288,0.921315,21.49,65.4548,47340.0,55046.5,,84098.5,19.92,0.87,20.26,1099620.0,127.863,100.0,69.8899993896484,47.5252418518066,3466.52363596434,-6.58747751118347,27797.45703125,22738.490234375,56419712.0,3.88,-0.937738949964341,83.746,1183895.0,71.7655281929563,128.127164502165,0.910857200622559,0.48485,947.719181177385,67.137,82.4407376538343,EU
CYP,2014,243611.0,28.3005,21.28,0.96841,22.16,69.3287,27000.0,31366.2,110832.0,45242.7,19.9,0.91,20.72,1110800.0,129.043,100.0,69.5,53.1043510437012,3475.61701146862,-1.77605867728616,27244.3515625,22581.828125,68206259.0,2.93,-1.33826573105922,84.098,1201801.0,71.6676353521237,130.065043290043,1.09409928321838,0.51205,2326.50829879489,67.031,82.1118549542518,EU
CYP,2015,260640.0,30.1737,17.79,0.80953,22.16,71.7157,34000.0,39361.0,,54884.7,16.64,0.76,20.72,1111120.0,128.632,100.0,69.0500030517578,60.1012306213379,3541.60960785632,3.41892038889013,23487.228515625,23487.228515625,55429941.0,3.56,-0.754231430452322,83.91,1219502.0,71.5197152279025,131.980735930736,1.04765045642853,0.47529,2263.21892051018,66.946,85.0716771449439,EU
CYP,2016,278483.0,32.0132,17.74,0.82,22.25,75.9002,39210.0,45074.1,,59386.1,16.5929,0.771465,20.8103,1133780.0,130.335,100.0,71.1600036621094,67.1711120605469,3737.73756943591,6.57359080924678,24715.154296875,24916.6328125,56148834.0,4.8,-0.574742494242457,81.93,1237112.0,71.326455758874,133.88658008658,1.04042482376099,0.5197,4304.3798782972,66.881,85.7171586533544,EU
CYP,2017,295686.0,33.6542,18.0753,0.914484,22.8114,80.7432,198245.0,225637.0,,279451.0,16.9034,0.85519,21.3324,1176800.0,133.94,100.0,71.8102957503546,75.9408111572266,3807.7774012876,5.75083236554525,26696.990234375,26105.5859375,54653535.0,4.91,1.02039376290533,81.769,1254275.0,71.117190760722,135.744047619048,1.0184805393219,0.54259,16331.3467939646,66.836,86.8121281661836,EU
CYP,2018,313667.0,35.2356,18.94,0.86,23.17,84.4336,235465.0,264508.0,,313273.0,21.26,0.97,26.0,1200380.0,134.844,100.0,72.9800033569336,81.3370819091797,3857.60389443292,6.27166360056404,29599.986328125,27406.4765625,95281472.0,4.47,1.02575360460912,81.874,1270737.0,70.908704590838,137.525649350649,0.862575232982635,0.61405,5963.46844390303,66.81,86.7208366778856,EU
CYP,2019,326565.0,36.1885,18.94,0.86,23.17,86.0636,876242.0,971013.0,,1128250.0,21.26,0.97,26.0,1243150.0,137.761,100.0,73.3406585636693,88.4853286743164,3853.35489802755,5.87559583386607,29703.052734375,28625.779296875,92911879.0,2.3,1.35008643696904,82.879,1286671.0,70.6890608830614,139.250108225108,0.999724805355072,0.70945,7658.52342984337,66.805,86.3468918112978,EU
CYP,2020,332080.0,36.3127,20.41,0.9,27.41,90.8019,1144920.0,1251970.0,,1378790.0,20.41,0.9,27.41,1239960.0,135.589,100.0,74.4700012207031,92.9377593994141,3540.03503175665,-3.22063018637567,28649.015625,27391.591796875,62939856.0,1.91,-1.20792435222243,82.438,1302247.0,70.4395285842361,140.935822510823,0.993247628211975,0.83654,23168.4158228047,66.821,86.2177241586095,EU
CYP,2021,340774.0,36.6502,21.7052,0.967407,27.4232,90.7595,1314900.0,1414180.0,,1558160.0,18.0877,0.806173,22.8527,1320790.0,142.051,100.0,76.4441402590559,96.5377883911133,3716.66784330783,11.3881892684305,33734.03515625,30228.03515625,88015705.0,2.1,3.04273022296344,82.435,1317309.0,70.1591161068193,142.565909090909,0.845392525196075,0.8003,55321.8720892365,66.856,88.147958718765,EU
CYP,2022,348943.0,36.7657,19.1637,0.895723,27.4625,89.601,1813360.0,1910610.0,,2132350.0,5.32326,0.248812,7.62848,1392480.0,146.716,100.0,77.6551767374596,98.3045806884766,3848.66716239663,7.20486780743879,33894.44921875,31967.541015625,93960972.0,1.66,6.70926670266638,82.881,1331370.0,69.8887987561685,144.087662337662,0.773753821849823,0.74527,58909.2438615862,66.911,89.0856495609789,EU
CYP,2023,356607.0,36.9006,32.94,1.33,46.56,91.2211,1917270.0,1983930.0,,2174860.0,5.44,0.22,7.69,1433500.0,148.334,100.0,78.2866909362192,99.0216827392578,3841.70423858864,2.76390975419605,36551.41796875,32340.841796875,107331661.0,,3.81221826103813,83.119,1344976.0,69.6228295608359,145.560173160173,0.778258264064789,,557174.254410488,66.987,89.4843733937894,EU
CZE,2010,2261180.0,21.6091,31.25,1.95,39.18,68.82,471033.0,45014.5,307865.0,65409.0,,,,12934100.0,123.605,100.0,87.9899978637695,64.9327697753906,6347.75610273037,2.71466509907701,20160.4355077059,16665.9317825137,20408146674.0,15.01,-0.485125297413731,66.683,10474410.0,70.1383514992853,135.626181535673,1.29729211330414,1.3267,305.506467667391,73.255,82.2749552090886,EU
CZE,2011,2509100.0,23.9064,31.25,1.93,41.17,70.49,599889.0,57156.7,359473.0,81084.9,,,,13167700.0,125.46,100.0,88.4000015258789,66.7968215942383,6290.72469666794,1.77238085338473,22049.1080788682,16926.2846674435,26864951093.0,15.33,-0.221133416037063,67.979,10496088.0,69.5092644845973,135.90687556649,1.19579684734344,1.54477,470.079900244739,73.185,81.9488705434539,EU
CZE,2012,2656980.0,25.2869,20.43,1.27,27.48,73.43,699195.0,66543.5,399977.0,90621.7,,,,13521900.0,128.69,100.0,88.5299987792969,66.9287719726562,6289.8251652945,-0.770668190622743,20014.0354015165,16772.3539223328,25452863333.0,14.53,1.34339010085863,69.842,10510785.0,68.7404703476191,136.097177262722,1.05303382873535,1.76967,834.666487802766,73.197,81.5844727362043,EU
CZE,2013,2856170.0,27.1727,20.6428,1.29219,27.92,74.1104,370000.0,35200.7,203259.0,47497.6,17.83,1.12,24.12,13719300.0,130.521,100.0,89.1600036621094,66.3243179321289,6270.33426565339,-0.0418124160447491,20260.4954999375,16759.7808635642,24683560894.0,13.11,1.2715877867745,71.445,10514272.0,67.9917611396456,136.159958559959,1.07856404781342,1.87924,1079.86553895505,73.29,82.4364451212562,EU
CZE,2014,2994820.0,28.4754,16.81,1.0983,24.39,74.2317,410000.0,38983.7,136903.0,52516.2,16.81,1.1,24.39,13913100.0,132.289,100.0,89.629997253418,67.3959732055664,6270.67212130868,2.24521219862635,20038.4163180257,17118.0425571578,26896989563.0,13.42,2.7067159395823,75.774,10525347.0,67.2980768549652,136.30337995338,1.00139343738556,1.95833,1417.62547116024,73.384,82.0068557960536,EU
CZE,2015,2946630.0,27.998,14.19,0.926797,24.39,75.6688,450000.0,42757.7,,56506.4,14.19,0.93,24.39,12454600.0,118.34,100.0,89.7699966430664,67.2303619384766,6382.47899049304,4.95875848915604,17931.5987670768,17931.5987670768,24765844904.0,13.54,1.23453645859612,75.625,10546059.0,66.6295181305301,136.589288952208,1.08391523361206,1.91689,2048.8222188023,73.477,82.6614231560051,EU
CZE,2016,3069970.0,29.1491,14.28,0.94,24.09,76.4812,496000.0,47094.8,,61577.0,8.14239,0.53834,13.7368,12485000.0,118.544,100.0,90.2300033569336,67.5056381225586,6459.66831252321,2.58087013921376,18753.9686718096,18359.0978103904,24696483302.0,12.72,1.49123391004676,75.68,10566332.0,65.9601528606104,136.851858567543,0.973719298839569,1.67003,11991.389254095,73.57,82.8403681730732,EU
CZE,2017,3146090.0,29.8453,21.3464,1.41055,34.9381,78.7192,496000.0,47052.8,,59773.0,14.9296,0.986539,24.4357,12636400.0,119.874,100.0,90.5800018310547,67.7142181396484,6573.73236787076,5.17356529967881,20913.197632212,19257.6930680911,29455304775.0,13.33,1.6836205033357,76.208,10594438.0,65.3001802474571,137.21587877218,1.22255635261536,1.76855,25419.9420488373,73.675,82.8795762887261,EU
CZE,2018,3222840.0,30.5513,22.96,1.36,35.92,80.6882,,,,,9.16,0.54,14.32,12704300.0,120.432,100.0,90.5812617260621,66.7902221679688,6572.10472168767,2.83030588267866,23705.9329811299,19736.6295261285,36029727754.0,15.1,2.81335980001735,76.963,10629928.0,64.6915656051411,137.675534257221,1.26730799674988,1.89906,42344.5953726121,73.792,83.0558458135808,EU
CZE,2019,3739610.0,35.4302,22.96,1.36,35.92,80.8669,,,,,9.16,0.54,14.32,13101400.0,124.126,100.0,90.6699981689453,66.8802185058594,6525.47304268137,3.56577658128261,24062.7190013343,20360.0599221814,37662935376.0,16.17,3.8413178989087,76.243,10671870.0,64.1400490294769,138.226810266108,1.23532867431641,1.92734,56186.8725912141,73.921,83.1990519106101,EU
CZE,2020,3845430.0,36.4491,16.89,0.95,28.59,81.3389,,,,,5.29,0.3,8.96,12999800.0,123.219,100.0,90.9993348123296,67.1843719482422,6286.67907164219,-5.30487955463876,23472.8915454417,19233.1469549829,39608918726.0,17.96,4.51623223406736,75.505,10697858.0,63.7032085719896,138.575928842168,1.23466849327087,1.98599,67601.7572863652,74.061,83.1138723710548,EU
CZE,2021,3948850.0,37.4985,23.457,1.16564,34.0485,82.6706,,,,,10.2947,0.511574,14.9431,13286900.0,126.173,100.0,91.4344095231847,69.8369293212891,6690.60779160256,4.02901832055149,27696.4619527544,20373.8783043424,41423396626.0,15.55,4.03442637497191,76.013,10505772.0,63.3939300705344,136.108349053848,1.34087228775024,1.99601,75932.7348813586,74.214,84.0492729128208,EU
CZE,2022,4025260.0,37.7137,19.4115,0.9799,30.4056,84.5401,,,,,9.46795,0.477947,14.8303,13673000.0,128.105,100.0,91.3589555303177,70.8145904541016,6363.02934431572,2.8471706583814,28282.2236715857,20627.348651011,46554526977.0,16.1,8.67110087967065,76.958,10672118.0,63.5339892495353,138.290511305111,1.38589835166931,1.9642,85606.0624517083,74.377,83.5013786732325,EU
CZE,2023,4097960.0,37.91,20.73,0.87,29.3,85.994,,,,,10.11,0.43,14.29,13620800.0,126.005,100.0,91.3880308548045,66.7282867431641,5965.3672178366,-0.0552618201120225,31591.0568216357,20251.7485519779,46329135586.0,,8.12594136636018,77.179,10864042.0,63.7804637975688,140.785547662605,1.30448853969574,,80152.0281309664,74.552,83.5094828551671,EU
DEU,2010,26162000.0,32.3663,39.38,1.06,35.64,82.0,2676930.0,33117.6,102604.0,40387.3,,,,88400000.0,109.364,100.0,81.129997253418,,7265.99787984215,4.14676755040489,42409.9356994694,38517.4397880176,179620897366.0,5.28,0.682498550164752,73.802,81776930.0,65.7386429233445,234.606908225034,1.57068610191345,2.73024,1049.31794333683,76.966,88.7896692870411,EU
DEU,2011,27257100.0,33.7099,39.38,1.02,36.44,81.27,3214320.0,39752.7,118235.0,48914.4,,,,90900000.0,112.419,100.0,81.7200012207031,,7281.95731913142,3.75796884487347,47646.582043143,40712.6577301892,202328061352.0,4.64,1.23193490090844,74.251,80274983.0,65.8994933869984,230.304633348634,1.54886770248413,2.80555,1471.90314571602,77.16,88.2835067392209,EU
DEU,2012,27956700.0,34.5501,38.5,0.99,36.66,82.35,3686340.0,45557.4,132112.0,55321.7,,,,92400000.0,114.192,100.0,82.0500030517578,,7251.52666451421,0.47429132103845,44735.5882319701,40829.0348938423,202541990943.0,4.51,1.43207639952682,74.272,80425823.0,65.9715437998931,230.750625466231,1.52908289432526,2.88166,2194.9044898179,77.17,88.3937689954928,EU
DEU,2013,28642000.0,35.3423,39.7742,1.01035,36.15,84.17,2350000.0,28997.5,82192.4,34451.1,23.83,0.61,21.67,100034000.0,123.435,100.0,82.3099975585938,60.8984489440918,7217.18189106524,0.386224592046474,47220.0102098851,40875.0262868442,209304933980.0,4.33,1.99503160336462,74.112,80645605.0,65.9544693115349,231.155712565925,1.54434037208557,2.83599,2601.18328828955,77.18,88.8421789859108,EU
DEU,2014,29572800.0,36.3409,46.37,1.16799,42.51,86.1937,2600000.0,31950.4,87918.6,37068.2,19.83,0.5,18.18,99530000.0,122.309,100.0,83.0,65.1844787597656,7035.61880653228,2.16949889758517,48971.0824722599,41588.0763814971,215660926664.0,4.52,1.90082490446211,74.058,80982500.0,65.8621937797938,232.108053883634,1.69703912734985,2.87784,3352.78609576143,77.19,89.0873837205702,EU
DEU,2015,30707400.0,37.4127,38.76,0.97637,42.51,87.5898,3050000.0,37160.0,,42425.0,16.03,0.4,17.57,96360000.0,117.401,100.0,83.0800018310547,68.23291015625,7032.02144106578,1.65271978656361,41911.0109851054,41911.0109851054,199465124309.0,4.65,1.68539776821872,73.63,81686611.0,65.7365353514053,234.152986871524,1.71191465854645,2.93379,4297.92588653237,77.2,89.2910466755732,EU
DEU,2016,31861900.0,38.4991,38.66,1.01,41.74,84.1652,3500000.0,42290.9,,50247.5,11.0509,0.289606,11.932,103470000.0,125.024,100.0,83.0100021362305,67.9464111328125,6972.36527283762,2.29471066413561,42961.0356905775,42528.0637054999,205114885619.0,4.71,1.25625863629057,74.031,82348669.0,65.5385099359924,235.712929356538,1.8065539598465,2.94039,11624.9602042748,77.224,89.473200641818,EU
DEU,2017,33232300.0,39.9888,39.3848,1.08673,42.0547,84.3942,3750000.0,45124.2,,53468.4,16.8921,0.466096,18.0372,109700000.0,132.003,100.0,83.6649584098387,68.4692306518555,6947.26382648139,2.71602454639843,45526.5999576533,43520.1864273682,195727088512.0,4.96,1.46798916726962,74.072,82657002.0,65.2493405041228,236.588722557747,1.77526342868805,3.0471,34181.2784354313,77.261,89.7128618623717,EU
DEU,2018,34152000.0,40.9651,41.27,1.04,43.43,87.0371,,,,,17.7,0.45,18.63,107500000.0,128.946,100.0,83.4599990844727,69.1634292602539,6815.82136213371,1.11644310902427,48874.8595028454,43874.0130996238,209762237943.0,4.96,1.86533423151265,73.74,82905782.0,64.9876223341919,237.294012250272,1.75632679462433,3.11011,56406.6207107244,77.312,90.0808228150754,EU
DEU,2019,35191400.0,42.1156,41.27,1.04,43.43,88.1345,,,,,14.75,0.37,15.52,107200000.0,128.292,100.0,84.3155578699176,72.705078125,6580.29256436905,0.987893350164853,47623.8656074829,44207.6320584483,208177443529.0,4.9,2.01597612276328,74.372,83092962.0,64.709009583285,237.822954291766,1.71493887901306,3.16701,77970.0331298817,77.376,90.4244881472436,EU
DEU,2020,36215300.0,43.3049,39.63,0.99,44.91,89.8129,,,,,17.0,0.42,19.27,107400000.0,128.425,100.0,83.6999969482422,72.3894195556641,6367.10502947955,-4.09513751682526,47379.765194548,42362.6472083477,182393711293.0,5.17,1.75504599873261,72.689,83160871.0,64.3935455490144,238.017318755545,1.57793474197388,3.13136,97517.56929049,77.453,91.1247916642118,EU
DEU,2021,36880600.0,44.0643,42.1443,1.01747,44.1007,91.4306,,,,,12.0464,0.290831,12.6056,106400000.0,127.125,100.0,81.6805888379566,75.6655426025391,6582.54587433797,3.6699998840452,52265.6541620571,43898.7713207389,211942359477.0,5.12,2.80292936590148,72.976,83196078.0,64.007731691245,238.118085806692,1.62516117095947,3.12882,113297.576359309,77.544,91.1518753294213,EU
DEU,2022,37518100.0,44.6186,37.2096,0.947783,44.7963,91.6298,,,,,10.6359,0.270912,12.8044,104400000.0,124.158,100.0,81.4180852571742,77.3656997680664,6269.53022796431,1.36973104612758,49686.1154582583,44180.4298386858,244202078745.0,4.77,6.09185663198414,72.707,83797985.0,63.6285624993021,239.861418021525,1.52229499816895,3.13236,125945.033165177,77.648,91.1506853944407,EU
DEU,2023,38368400.0,45.3805,41.32,0.96,48.87,92.4764,,,,,10.88,0.25,12.86,105400000.0,124.663,100.0,81.86753991238,78.5947494506836,5903.70258855688,-0.266438401180253,53940.4073447462,44008.131158562,255687490788.0,,6.14291652076442,72.949,83901923.0,63.2943857808214,240.110817617262,1.45697498321533,,138947.387415662,77.765,91.3725778418031,EU
DNK,2010,2112410.0,38.076,43.94,0.87,29.33,88.72,453948.0,81823.9,219871.0,92227.2,,,,6420790.0,115.734,100.0,72.2300033569336,72.4951477050781,6327.50645629896,1.58289703108802,58104.5445594981,51209.4492757775,9012037384.0,3.65,3.18685979296221,78.048,5547683.0,65.4503784115053,138.692075,1.87385439872742,2.91707,1588.05036264689,86.795,90.8497669711038,EU
DNK,2011,2143250.0,38.4725,43.94,0.86,29.4,89.81,508642.0,91304.2,242805.0,101664.0,,,,7173190.0,128.763,100.0,73.120002746582,75.9300231933594,6165.97361994424,1.3108037609606,61809.737898222,51667.5313210425,10408230833.0,3.4,0.646380343342173,78.681,5570572.0,65.1391017778439,139.2643,1.89863109588623,2.94465,2368.15896105463,86.957,90.8995924094314,EU
