country,year,gdp_per_capita,gdp_per_capita_constant,gdp_growth,inflation_gdp_deflator,population,population_density,urban_population_pct,population_ages_15_64,education_tertiary_pct,education_secondary_pct,labor_force_advanced_education,secure_internet_servers,electric_power_consumption,access_to_electricity,regulatory_quality_estimate,high_tech_exports,ict_goods_exports,research_development_expenditure,wage_salaried_workers
AZE,2010,5843.5337683582,5300.11049447988,4.7888327097977,13.8276655951811,9054332.0,109.542344173442,53.406,71.8007526197132,19.2600431394615,88.6500015258789,,2.5402205264839,1603.43137406492,99.9,-0.392555356025696,7200494.0,0.01,0.21848,31.9447483193235
AZE,2011,7189.81869211976,5149.20665199301,-1.57299762108384,24.6069500302329,9173082.0,110.976336228798,53.637,72.0939429460413,19.6473062365442,88.6600036621094,,4.90565766227752,1705.4246326371,99.9,-0.386364638805389,10332315.0,0.0,0.21084,31.7122956504888
AZE,2012,7495.86527658099,5193.175009361,2.20293902267809,2.84498257716874,9295784.0,112.460790244138,53.883,72.0406993018106,20.4384614704139,88.7099990844727,,10.7575649348135,2052.65096521176,100.0,-0.488716810941696,45373920.0,0.0,0.21427,33.3083851683355
AZE,2013,7875.34536661549,5425.99558858555,5.84341576237254,0.413164057278522,9416801.0,113.923480806688,54.145,71.6592530898028,21.4404253568261,88.7200012207031,,16.7785217081682,2092.53652062946,100.0,-0.425340503454208,73389339.0,0.04,0.20969,33.4867522130525
AZE,2014,7890.84028062087,5508.6026585312,2.79758543403628,-1.33020442312517,9535079.0,115.348813858679,54.422,71.2018299395149,23.1597349800287,88.7099990844727,,22.9678222907225,2202.39391828846,100.0,-0.26849365234375,33923114.0,0.01,0.20978,33.1462530679603
AZE,2015,5500.50364628486,5500.50364628486,1.04954636804402,-8.80961552629613,9649341.0,116.731076781631,54.714,70.7521032313631,25.4831961094662,88.6699981689453,,33.2665204805178,2244.92014532391,100.0,-0.37079980969429,13928754.0,0.02,0.22232,32.0607544260174
AZE,2016,3880.6852276838,5272.71816973266,-3.06359845351244,14.6283390014427,9757812.0,118.033288980283,55.021,70.2891585164324,27.2368629930846,88.6600036621094,,101.867098894711,2215.66064195539,100.0,-0.395615547895432,11727294.0,0.02,0.20637,31.8146404635806
AZE,2017,4147.1981423222,5229.25259747579,0.153614646686151,16.226204566647,9854033.0,119.208741622511,55.343,69.9448498293551,28.4670565431322,88.5,,259.487663578963,2120.55307710051,100.0,-0.372420430183411,14069403.0,0.02,0.18468,31.6706652671032
AZE,2018,4739.7943123408,5261.92938170171,1.5004017069941,12.1844329641443,9939771.0,120.25759188908,55.68,69.8692138262529,28.9724903670069,88.4300003051758,,329.383845965868,2182.74646367607,100.0,-0.314388334751129,21177987.0,0.02,0.18416,31.5824067791626
AZE,2019,4805.75371765917,5346.95319282755,2.47980893443938,-0.221652923789676,10024283.0,121.280071139933,56.031,69.825581884135,32.9221812477847,88.4199981689453,,368.804432197295,2243.85125599507,100.0,-0.223895654082298,27996627.0,0.02,0.20013,31.3257112669954
AZE,2020,4229.91064904503,5087.50022691293,-4.19896079231232,-7.49363332447324,10093121.0,122.124736829369,56.397,69.7266672756005,36.3854742250215,,,299.312769558593,2257.18090568814,100.0,-0.336040139198303,33914977.0,0.14,0.2239,31.643429859987
AZE,2021,5408.04535175023,5349.5822595965,5.61644026860644,21.5888365820726,10137750.0,122.658802177858,56.776,69.708000115884,39.0095977224788,,,416.857784025055,2389.09028137407,100.0,-0.0650539621710777,22212874.0,0.02,0.20836,32.0369687971842
AZE,2022,7770.594223351,5599.58525100539,4.71468037857544,37.2707210689435,10141756.0,122.707271627344,57.17,69.6758832959182,41.0017793895325,,,544.580248233146,2365.86247983091,100.0,-0.103344202041626,49582911.0,0.07,0.1513,32.3829189109023
AZE,2023,7133.02838048328,5668.61020477202,1.35447731755447,-9.32261489254115,10153958.0,122.854906231095,57.577,69.64501196768,41.3907560278377,91.8099975585938,,549.736368813028,2366.9587760753,100.0,-0.108809567987919,56810637.0,,0.18178,32.454421052763
BEL,2010,44197.393671162,39991.5646206286,2.71031150254662,1.70310444520605,10895586.0,359.199090099891,97.651,65.9424518102042,66.8578872680664,61.7299995422363,76.849,401.814092422381,8353.01561568143,100.0,1.28281509876251,18062114104.0,2.03,2.06188,85.6393079438759
BEL,2011,47760.8298776546,40236.9596308558,1.93115502411325,2.29252172328242,11038264.0,363.902812118814,97.698,65.771386607117,67.7034072875977,62.7599983215332,76.003,597.920107727085,8081.88678944443,100.0,1.23621690273285,19710705572.0,1.72,2.17332,85.698534275207
BEL,2012,44874.1709182123,40074.492800399,0.215803612089744,2.20573642403188,11106932.0,366.166617215574,97.744,65.5288562215249,69.7490615844727,63.2099990844727,75.834,957.330070986299,8001.57955410189,100.0,1.22217035293579,18578043351.0,1.73,2.28114,85.6541570149269
BEL,2013,46964.5946777056,40007.8997891411,0.305494549070232,1.41248965471736,11159407.0,367.896581281113,97.789,65.2910824069226,71.7841110229492,64.2799987792969,75.745,1260.55085185082,7991.10562057643,100.0,1.28374707698822,23020452724.0,1.69,2.33073,84.9206380611944
BEL,2014,47995.7786961339,40533.9135027898,1.76554038149924,0.840395740063599,11209057.0,369.533412455082,97.833,65.0395058250497,74.0397262573242,64.0199966430664,75.737,1610.03731179171,7700.55857508798,100.0,1.15288519859314,26767838222.0,1.74,2.37002,85.3866879062744
BEL,2015,40893.804537772,40893.804537772,1.47416433731927,1.12183851916816,11274196.0,371.680875614018,97.876,64.8430252778753,76.423942565918,66.2099990844727,75.022,2038.46021481266,7699.8838764201,100.0,1.27396082878113,22552909326.0,2.18,2.42817,84.8209451544248
BEL,2016,41854.5498296444,41172.8862831209,1.19350273007754,1.89528913569444,11331422.0,373.567467774371,97.919,64.6607620134318,77.2435073852539,67.0800018310547,75.054,3047.27862045911,7753.83707358176,100.0,1.32856822013855,27175805685.0,2.02,2.52338,85.1691937268172
BEL,2017,44035.3239358548,41619.328629169,1.47446761556785,1.98316343604859,11375158.0,375.009329772855,97.961,64.4426328280277,80.7738189697266,69.1500015258789,75.717,8300.54404519041,7801.64987598414,100.0,1.23354864120483,25235406983.0,1.95,2.66666,85.5132233331247
BEL,2018,47487.2100392561,42208.3625650272,1.87796847383565,1.71728236623039,11427054.0,374.74351490506,98.001,64.2447525310394,79.1237487792969,70.0668254662657,74.824,13973.2427973124,7748.27877771471,100.0,1.25903940200806,28165595899.0,1.77,2.86018,85.4218516220471
BEL,2019,46716.6227467964,43006.4042308863,2.4428900448156,1.85424076568934,11488980.0,376.761985964452,98.041,64.0794211416653,79.3044815063477,71.4499969482422,75.138,19655.5307781892,7673.26603406047,100.0,1.27653729915619,33085086466.0,2.17,3.1566,85.2160473803891
BEL,2020,45906.2875805246,40769.0218072962,-4.7929839083518,1.59611667576401,11538604.0,378.38932248967,98.079,63.9755896544114,79.4996032714844,72.139644732898,75.472,24215.3210215031,7420.56838071573,100.0,1.34363579750061,34318944448.0,2.32,3.39175,84.5432561567512
BEL,2021,51658.238294958,43121.9429709785,6.20759981274431,2.74262712757394,11586195.0,379.949990161999,98.117,63.8651840723626,82.6882019042969,73.6399120754637,75.313,28369.365438783,7681.46919674665,100.0,1.33185970783234,60841701079.0,1.85,3.39239,85.084424886805
BEL,2022,50822.2518538518,44596.7859981166,4.2593607365269,6.84397581715184,11680210.0,383.033055683085,98.153,63.7031280332457,83.5736465454102,73.6852679280953,75.994,30850.8151822613,7282.74577255032,100.0,1.25295519828796,68608511632.0,1.64,3.40544,84.1441330267013
BEL,2023,54690.0942734964,44722.1955283977,1.201691781997,4.5081215034371,11787423.0,386.5489276579,98.189,63.5639803078539,82.1475601196289,74.4232374318134,75.902,33643.2314340463,6927.29869794271,100.0,1.16822481155396,50647716012.0,,,84.9758349217136
BGR,2010,6853.94805511171,6428.71747401797,1.55535963462032,0.764129878916592,7395599.0,68.1245302137067,72.302,68.3958807402685,58.354850769043,69.6100006103516,74.516,62.3343693999634,4560.41491703377,93.5,0.680432558059692,852976590.0,2.47,0.56299,87.2382953410502
BGR,2011,7849.58061302818,6605.30857880385,2.09017527015538,6.11283035981589,7348328.0,67.6890935887988,72.638,67.9655488971921,59.8246803283691,70.6500015258789,73.073,101.383607264129,4863.69144110061,94.1,0.552520036697388,1062699686.0,2.13,0.5295,87.956164773844
BGR,2012,7431.95789508871,6693.42776100824,0.748814896796574,1.11217885256747,7305888.0,67.2981577008106,72.975,67.4917027281691,62.1616516113281,72.4800033569336,73.387,251.714781283261,4757.12192686228,94.7,0.574710845947266,1021476044.0,1.96,0.60039,88.4122896117581
BGR,2013,7795.98092108928,6792.73551393835,-0.542751603030155,0.0719518095394278,7160005.0,65.9543570375829,73.313,66.9753508090845,68.2013397216797,73.9400024414062,73.276,327.23440835586,4712.147547383,95.3,0.549109816551208,1175494257.0,2.35,0.63424,88.2669878532914
BGR,2014,8069.60005667684,6941.01854679167,0.949448985090484,1.34078287386647,7073572.0,65.1581798084009,73.651,66.4196171095264,72.981559753418,73.8099975585938,73.922,648.752850752067,4809.73403536431,95.9,0.585273623466492,1156706424.0,2.52,0.79007,87.2523049216461
BGR,2015,7268.65445473873,7268.65445473873,3.39755325869422,2.94774648723617,6984225.0,64.3351602800295,73.99,65.8828672924077,78.2999572753906,74.9100036621094,73.384,698.717466862823,4992.2503928496,96.6,0.57826828956604,1188402574.0,2.9,0.94947,87.7109893709756
BGR,2016,7822.49923292968,7586.50414873238,3.02662893138918,3.32355920411145,6894139.0,63.5053334561533,74.329,65.3990271954816,80.6399612426758,75.5999984741211,74.626,4180.50752965671,5124.6428306711,97.3,0.70129007101059,1368015151.0,2.85,0.77009,88.4401579184441
BGR,2017,8696.68930427924,7898.70694583532,2.74592644707793,4.81312131224342,6803468.0,62.6701179071481,74.669,64.9588436261308,81.2245864868164,76.4499969482422,74.304,33602.2746046575,5387.98742053318,98.1,0.65778660774231,1682865600.0,2.75,0.74037,88.1119129183305
BGR,2018,9872.38507789106,8211.93640364397,2.5494643471818,4.25525729817191,6710798.0,61.816488577745,75.008,64.5280031853111,83.134880065918,77.3435588476829,74.078,40013.7211699711,5353.90873037752,98.7,0.60575270652771,2012291354.0,3.25,0.75413,88.003854793893
BGR,2019,10372.8044341114,8644.24951911477,3.78885036478003,5.23548704810747,6616726.0,60.9499447310243,75.347,64.1335371141353,84.7503128051758,76.6335894620298,75.701,42421.4331982313,5395.41761287984,99.2,0.530806183815002,2099870351.0,3.21,0.83274,88.564129694384
BGR,2020,10769.9475699414,8450.60388758371,-3.21573743445016,4.34103862385629,6550696.0,60.3417096536478,75.686,63.8814581406739,85.5331115722656,77.7799987792969,73.791,50889.4016757914,5304.93248351015,99.7,0.460990726947784,2155498073.0,3.42,0.84967,89.3253969139524
BGR,2021,12972.2173356002,9168.85176416607,7.78061481406978,6.96662433933332,6507301.0,59.9419767870302,76.025,63.8135029889597,85.3017501831055,78.661019074088,75.066,55100.7245553879,5560.98450033278,99.8,0.433977693319321,2629729427.0,3.29,0.77278,88.586483186841
BGR,2022,13999.6719197289,9601.43271269533,4.03877758301681,15.9183596891222,6465097.0,59.5532148120855,76.363,63.7634737521873,84.1293563842773,79.0050510077588,75.411,57819.5501165721,5536.49852430675,100.0,0.320686906576157,2722362666.0,3.31,0.75421,89.4174303229476
BGR,2023,15883.8618545581,9810.66890602451,1.88681483907177,7.98419924336682,6446596.0,59.3827929255711,76.701,63.6293606509783,79.8532333374023,80.193131845955,75.743,54104.3676383629,5360.50343468088,100.0,0.40789669752121,3178034114.0,,,88.7063237039968
BLR,2010,6034.67885177216,5616.09411651767,7.75001706649201,11.3403098820794,9483836.0,46.7409685463919,74.672,71.2064002518662,80.1169697729485,,,5.06124315097815,3566.17301269233,94.4,-1.18830907344818,408291304.0,0.5,0.66913,96.0734218183816
BLR,2011,6527.6593428786,5941.68999107287,5.54997472296492,70.7612909673781,9461643.0,46.6297521068454,75.188,71.2520882300624,87.3373753061346,,,9.08933046829182,3632.87856030924,95.0,-1.32364177703857,515422700.0,0.38,0.6776,96.1725341861832
BLR,2012,6953.21591683101,6052.63737227717,1.70785256985428,75.241666649321,9446836.0,46.5593029044007,75.697,70.9909034339942,93.4729592664074,,,25.5111870260053,3704.30904061423,95.6,-1.17406153678894,636491396.0,0.63,0.64603,96.2029396005257
BLR,2013,7998.0802045456,6115.43288138613,0.998719278658982,21.2630002535447,9443211.0,46.5393725235082,76.199,70.5764717728536,95.4975003100193,,,38.7580029716587,3657.12467930665,96.2,-1.15944516658783,796837310.0,0.66,0.65191,96.1187431771896
BLR,2014,8341.31809294883,6212.91667355075,1.65112468524468,18.192598477073,9448515.0,46.5506003261518,76.693,70.0684624749577,94.316359554493,,,61.2794709009828,3690.1036829597,96.8,-1.09945023059845,694196900.0,0.56,0.50548,96.0973438720217
BLR,2015,5967.05595058777,5967.05595058777,-3.82957055828362,16.0224937778594,9461076.0,46.611337189252,77.181,69.5172848567025,93.7888271999214,,,107.91584382157,3571.26398730969,97.4,-1.16640019416809,578013704.0,0.52,0.49999,96.0253439214383
BLR,2016,5039.77560949445,5811.20159245258,-2.52644643552377,8.34191705022155,9469379.0,46.6499448243246,77.661,68.9918011391333,91.5206757734477,96.8443697907492,82.96,440.472390005723,3560.00113629415,98.0,-1.09083259105682,626372393.0,0.62,0.50063,95.9425437342414
BLR,2017,5785.54491935194,5964.89668930991,2.53218350023008,8.62314740427041,9458989.0,46.5987595325832,78.134,68.4886180343404,89.4706479354735,97.1415486552086,83.763,2269.27000337985,3618.56853835013,98.7,-0.85944265127182,721137103.0,0.7,0.58411,95.631055548106
BLR,2018,6360.037502312,6165.91320184691,3.14919759374968,12.1392299761097,9438785.0,46.5010592176569,78.595,68.079682439857,84.7097808751504,97.4142697820584,83.705,3436.88303102571,3725.05571426831,99.3,-0.815192759037018,757854091.0,0.75,0.60443,95.8215515204384
BLR,2019,6837.77339645635,6267.7350887999,1.4464554769185,8.5769890965353,9419758.0,46.4107506220284,79.044,67.6546230933346,81.2921953254514,94.7399978637695,83.395,5750.67852061592,3759.65072563435,100.0,-0.673096418380737,800555399.0,0.81,0.57733,95.7283425786718
BLR,2020,6542.85579976768,6251.98898903127,-0.67274295062424,11.8774650823508,9379952.0,46.211212927382,79.483,67.2194165637181,79.900160036935,97.6255870924055,83.37,7550.57168736045,3764.62480831458,100.0,-0.799875795841217,857164498.0,1.02,0.53901,95.571402272078
BLR,2021,7489.71894713888,6457.73053774952,2.43886212396822,15.3265736950523,9302585.0,45.8368317319537,79.91,66.8571610783922,78.6027133367864,97.5256860683346,82.848,9313.43277164358,4094.66830993751,100.0,-0.928987920284271,922201805.0,1.09,0.45981,95.32657751931
BLR,2022,7994.64806074889,6206.61909735439,-4.65839591573585,14.8848623664839,9228071.0,45.4607172767131,80.326,66.5333622144506,77.0977334087936,97.8953833172194,83.026,10278.4211348179,3902.76581096959,100.0,-1.33121407032013,,,0.47477,95.4797295544334
BLR,2023,7896.75388295584,6497.78450735958,4.12654007153881,8.04676215128896,9178298.0,45.217077292187,80.731,66.2627417811946,72.8250212584046,97.890668183791,83.426,11946.8772968583,,100.0,-1.41953349113464,,,0.57843,95.4629031115043
CYP,2010,31105.02734375,26090.048828125,2.28267100119788,1.88138203943318,1127816.0,122.058008658009,67.551,71.6949964821405,48.311580657959,65.4499969482422,84.125,272.207523213006,4523.78756818488,100.0,1.42102324962616,143937805.0,9.17,0.44292,81.4441123474911
CYP,2011,32485.796875,25538.78125,0.416711868408683,1.61624990522182,1146493.0,124.079329004329,67.406,71.8255025654333,46.5397300720215,67.7799987792969,83.376,398.60688203068,4159.64162014072,100.0,1.23100304603577,112875071.0,5.64,0.45263,82.0525556801795
CYP,2012,28991.935546875,24285.49609375,-3.44738151374587,1.67877931009221,1165397.0,126.125216450216,67.261,71.8250518921878,45.8635902404785,68.9199981689453,83.985,1467.31113946578,3929.991239037,100.0,1.12454509735107,55513249.0,3.48,0.43765,83.3959966012319
CYP,2013,27797.45703125,22738.490234375,-6.58747751118347,-0.937738949964341,1183895.0,128.127164502165,67.137,71.7655281929563,47.5252418518066,69.8899993896484,83.746,947.719181177385,3466.52363596434,100.0,0.910857200622559,56419712.0,3.88,0.48485,82.4407376538343
CYP,2014,27244.3515625,22581.828125,-1.77605867728616,-1.33826573105922,1201801.0,130.065043290043,67.031,71.6676353521237,53.1043510437012,69.5,84.098,2326.50829879489,3475.61701146862,100.0,1.09409928321838,68206259.0,2.93,0.51205,82.1118549542518
CYP,2015,23487.228515625,23487.228515625,3.41892038889013,-0.754231430452322,1219502.0,131.980735930736,66.946,71.5197152279025,60.1012306213379,69.0500030517578,83.91,2263.21892051018,3541.60960785632,100.0,1.04765045642853,55429941.0,3.56,0.47529,85.0716771449439
CYP,2016,24715.154296875,24916.6328125,6.57359080924678,-0.574742494242457,1237112.0,133.88658008658,66.881,71.326455758874,67.1711120605469,71.1600036621094,81.93,4304.3798782972,3737.73756943591,100.0,1.04042482376099,56148834.0,4.8,0.5197,85.7171586533544
CYP,2017,26696.990234375,26105.5859375,5.75083236554525,1.02039376290533,1254275.0,135.744047619048,66.836,71.117190760722,75.9408111572266,71.8102957503546,81.769,16331.3467939646,3807.7774012876,100.0,1.0184805393219,54653535.0,4.91,0.54259,86.8121281661836
CYP,2018,29599.986328125,27406.4765625,6.27166360056404,1.02575360460912,1270737.0,137.525649350649,66.81,70.908704590838,81.3370819091797,72.9800033569336,81.874,5963.46844390303,3857.60389443292,100.0,0.862575232982635,95281472.0,4.47,0.61405,86.7208366778856
CYP,2019,29703.052734375,28625.779296875,5.87559583386607,1.35008643696904,1286671.0,139.250108225108,66.805,70.6890608830614,88.4853286743164,73.3406585636693,82.879,7658.52342984337,3853.35489802755,100.0,0.999724805355072,92911879.0,2.3,0.70945,86.3468918112978
CYP,2020,28649.015625,27391.591796875,-3.22063018637567,-1.20792435222243,1302247.0,140.935822510823,66.821,70.4395285842361,92.9377593994141,74.4700012207031,82.438,23168.4158228047,3540.03503175665,100.0,0.993247628211975,62939856.0,1.91,0.83654,86.2177241586095
CYP,2021,33734.03515625,30228.03515625,11.3881892684305,3.04273022296344,1317309.0,142.565909090909,66.856,70.1591161068193,96.5377883911133,76.4441402590559,82.435,55321.8720892365,3716.66784330783,100.0,0.845392525196075,88015705.0,2.1,0.8003,88.147958718765
CYP,2022,33894.44921875,31967.541015625,7.20486780743879,6.70926670266638,1331370.0,144.087662337662,66.911,69.8887987561685,98.3045806884766,77.6551767374596,82.881,58909.2438615862,3848.66716239663,100.0,0.773753821849823,93960972.0,1.66,0.74527,89.0856495609789
CYP,2023,36551.41796875,32340.841796875,2.76390975419605,3.81221826103813,1344976.0,145.560173160173,66.987,69.6228295608359,99.0216827392578,78.2866909362192,83.119,557174.254410488,3841.70423858864,100.0,0.778258264064789,107331661.0,,,89.4843733937894
CZE,2010,20160.4355077059,16665.9317825137,2.71466509907701,-0.485125297413731,10474410.0,135.626181535673,73.255,70.1383514992853,64.9327697753906,87.9899978637695,66.683,305.506467667391,6347.75610273037,100.0,1.29729211330414,20408146674.0,15.01,1.3267,82.2749552090886
CZE,2011,22049.1080788682,16926.2846674435,1.77238085338473,-0.221133416037063,10496088.0,135.90687556649,73.185,69.5092644845973,66.7968215942383,88.4000015258789,67.979,470.079900244739,6290.72469666794,100.0,1.19579684734344,26864951093.0,15.33,1.54477,81.9488705434539
CZE,2012,20014.0354015165,16772.3539223328,-0.770668190622743,1.34339010085863,10510785.0,136.097177262722,73.197,68.7404703476191,66.9287719726562,88.5299987792969,69.842,834.666487802766,6289.8251652945,100.0,1.05303382873535,25452863333.0,14.53,1.76967,81.5844727362043
CZE,2013,20260.4954999375,16759.7808635642,-0.0418124160447491,1.2715877867745,10514272.0,136.159958559959,73.29,67.9917611396456,66.3243179321289,89.1600036621094,71.445,1079.86553895505,6270.33426565339,100.0,1.07856404781342,24683560894.0,13.11,1.87924,82.4364451212562
CZE,2014,20038.4163180257,17118.0425571578,2.24521219862635,2.7067159395823,10525347.0,136.30337995338,73.384,67.2980768549652,67.3959732055664,89.629997253418,75.774,1417.62547116024,6270.67212130868,100.0,1.00139343738556,26896989563.0,13.42,1.95833,82.0068557960536
CZE,2015,17931.5987670768,17931.5987670768,4.95875848915604,1.23453645859612,10546059.0,136.589288952208,73.477,66.6295181305301,67.2303619384766,89.7699966430664,75.625,2048.8222188023,6382.47899049304,100.0,1.08391523361206,24765844904.0,13.54,1.91689,82.6614231560051
CZE,2016,18753.9686718096,18359.0978103904,2.58087013921376,1.49123391004676,10566332.0,136.851858567543,73.57,65.9601528606104,67.5056381225586,90.2300033569336,75.68,11991.389254095,6459.66831252321,100.0,0.973719298839569,24696483302.0,12.72,1.67003,82.8403681730732
CZE,2017,20913.197632212,19257.6930680911,5.17356529967881,1.6836205033357,10594438.0,137.21587877218,73.675,65.3001802474571,67.7142181396484,90.5800018310547,76.208,25419.9420488373,6573.73236787076,100.0,1.22255635261536,29455304775.0,13.33,1.76855,82.8795762887261
CZE,2018,23705.9329811299,19736.6295261285,2.83030588267866,2.81335980001735,10629928.0,137.675534257221,73.792,64.6915656051411,66.7902221679688,90.5812617260621,76.963,42344.5953726121,6572.10472168767,100.0,1.26730799674988,36029727754.0,15.1,1.89906,83.0558458135808
CZE,2019,24062.7190013343,20360.0599221814,3.56577658128261,3.8413178989087,10671870.0,138.226810266108,73.921,64.1400490294769,66.8802185058594,90.6699981689453,76.243,56186.8725912141,6525.47304268137,100.0,1.23532867431641,37662935376.0,16.17,1.92734,83.1990519106101
CZE,2020,23472.8915454417,19233.1469549829,-5.30487955463876,4.51623223406736,10697858.0,138.575928842168,74.061,63.7032085719896,67.1843719482422,90.9993348123296,75.505,67601.7572863652,6286.67907164219,100.0,1.23466849327087,39608918726.0,17.96,1.98599,83.1138723710548
CZE,2021,27696.4619527544,20373.8783043424,4.02901832055149,4.03442637497191,10505772.0,136.108349053848,74.214,63.3939300705344,69.8369293212891,91.4344095231847,76.013,75932.7348813586,6690.60779160256,100.0,1.34087228775024,41423396626.0,15.55,1.99601,84.0492729128208
CZE,2022,28282.2236715857,20627.348651011,2.8471706583814,8.67110087967065,10672118.0,138.290511305111,74.377,63.5339892495353,70.8145904541016,91.3589555303177,76.958,85606.0624517083,6363.02934431572,100.0,1.38589835166931,46554526977.0,16.1,1.9642,83.5013786732325
CZE,2023,31591.0568216357,20251.7485519779,-0.0552618201120225,8.12594136636018,10864042.0,140.785547662605,74.552,63.7804637975688,66.7282867431641,91.3880308548045,77.179,80152.0281309664,5965.3672178366,100.0,1.30448853969574,46329135586.0,,,83.5094828551671
DEU,2010,42409.9356994694,38517.4397880176,4.14676755040489,0.682498550164752,81776930.0,234.606908225034,76.966,65.7386429233445,,81.129997253418,73.802,1049.31794333683,7265.99787984215,100.0,1.57068610191345,179620897366.0,5.28,2.73024,88.7896692870411
DEU,2011,47646.582043143,40712.6577301892,3.75796884487347,1.23193490090844,80274983.0,230.304633348634,77.16,65.8994933869984,,81.7200012207031,74.251,1471.90314571602,7281.95731913142,100.0,1.54886770248413,202328061352.0,4.64,2.80555,88.2835067392209
DEU,2012,44735.5882319701,40829.0348938423,0.47429132103845,1.43207639952682,80425823.0,230.750625466231,77.17,65.9715437998931,,82.0500030517578,74.272,2194.9044898179,7251.52666451421,100.0,1.52908289432526,202541990943.0,4.51,2.88166,88.3937689954928
DEU,2013,47220.0102098851,40875.0262868442,0.386224592046474,1.99503160336462,80645605.0,231.155712565925,77.18,65.9544693115349,60.8984489440918,82.3099975585938,74.112,2601.18328828955,7217.18189106524,100.0,1.54434037208557,209304933980.0,4.33,2.83599,88.8421789859108
DEU,2014,48971.0824722599,41588.0763814971,2.16949889758517,1.90082490446211,80982500.0,232.108053883634,77.19,65.8621937797938,65.1844787597656,83.0,74.058,3352.78609576143,7035.61880653228,100.0,1.69703912734985,215660926664.0,4.52,2.87784,89.0873837205702
DEU,2015,41911.0109851054,41911.0109851054,1.65271978656361,1.68539776821872,81686611.0,234.152986871524,77.2,65.7365353514053,68.23291015625,83.0800018310547,73.63,4297.92588653237,7032.02144106578,100.0,1.71191465854645,199465124309.0,4.65,2.93379,89.2910466755732
DEU,2016,42961.0356905775,42528.0637054999,2.29471066413561,1.25625863629057,82348669.0,235.712929356538,77.224,65.5385099359924,67.9464111328125,83.0100021362305,74.031,11624.9602042748,6972.36527283762,100.0,1.8065539598465,205114885619.0,4.71,2.94039,89.473200641818
DEU,2017,45526.5999576533,43520.1864273682,2.71602454639843,1.46798916726962,82657002.0,236.588722557747,77.261,65.2493405041228,68.4692306518555,83.6649584098387,74.072,34181.2784354313,6947.26382648139,100.0,1.77526342868805,195727088512.0,4.96,3.0471,89.7128618623717
DEU,2018,48874.8595028454,43874.0130996238,1.11644310902427,1.86533423151265,82905782.0,237.294012250272,77.312,64.9876223341919,69.1634292602539,83.4599990844727,73.74,56406.6207107244,6815.82136213371,100.0,1.75632679462433,209762237943.0,4.96,3.11011,90.0808228150754
DEU,2019,47623.8656074829,44207.6320584483,0.987893350164853,2.01597612276328,83092962.0,237.822954291766,77.376,64.709009583285,72.705078125,84.3155578699176,74.372,77970.0331298817,6580.29256436905,100.0,1.71493887901306,208177443529.0,4.9,3.16701,90.4244881472436
DEU,2020,47379.765194548,42362.6472083477,-4.09513751682526,1.75504599873261,83160871.0,238.017318755545,77.453,64.3935455490144,72.3894195556641,83.6999969482422,72.689,97517.56929049,6367.10502947955,100.0,1.57793474197388,182393711293.0,5.17,3.13136,91.1247916642118
DEU,2021,52265.6541620571,43898.7713207389,3.6699998840452,2.80292936590148,83196078.0,238.118085806692,77.544,64.007731691245,75.6655426025391,81.6805888379566,72.976,113297.576359309,6582.54587433797,100.0,1.62516117095947,211942359477.0,5.12,3.12882,91.1518753294213
DEU,2022,49686.1154582583,44180.4298386858,1.36973104612758,6.09185663198414,83797985.0,239.861418021525,77.648,63.6285624993021,77.3656997680664,81.4180852571742,72.707,125945.033165177,6269.53022796431,100.0,1.52229499816895,244202078745.0,4.77,3.13236,91.1506853944407
DEU,2023,53940.4073447462,44008.131158562,-0.266438401180253,6.14291652076442,83901923.0,240.110817617262,77.765,63.2943857808214,78.5947494506836,81.86753991238,72.949,138947.387415662,5903.70258855688,100.0,1.45697498321533,255687490788.0,,,91.3725778418031
DNK,2010,58104.5445594981,51209.4492757775,1.58289703108802,3.18685979296221,5547683.0,138.692075,86.795,65.4503784115053,72.4951477050781,72.2300033569336,78.048,1588.05036264689,6327.50645629896,100.0,1.87385439872742,9012037384.0,3.65,2.91707,90.8497669711038
DNK,2011,61809.737898222,51667.5313210425,1.3108037609606,0.646380343342173,5570572.0,139.2643,86.957,65.1391017778439,75.9300231933594,73.120002746582,78.681,2368.15896105463,6165.97361994424,100.0,1.89863109588623,10408230833.0,3.4,2.94465,90.8995924094314
DNK,2012,58443.7747103968,51470.689845427,-0.00543230161670749,2.40784261053872,5591572.0,139.7893,87.142,64.8353207706159,77.7465515136719,76.0,78.468,3064.43340083969,6038.37346635257,100.0,1.79916131496429,9742007079.0,3.28,2.98125,90.7275699509656
DNK,2013,61377.5940590412,51970.3909324806,1.39267343161971,0.846911259922024,5614932.0,140.3733,87.292,64.6171531249485,80.4186782836914,76.5500030517578,77.591,3458.45684328857,6039.25390369821,100.0,1.80028736591339,10196237936.0,3.23,2.97048,90.8721494970769
DNK,2014,62520.4509747011,52368.3625969272,1.27799983192831,1.01870648692126,5643475.0,141.086875,87.41,64.4747664425739,81.3143615722656,76.8399963378906,77.057,4349.80220520158,5858.97873207554,100.0,1.6811044216156,10640792837.0,3.59,2.91409,91.0296349937507
DNK,2015,53094.0133607574,53094.0133607574,2.10441456445301,0.409102918740629,5683483.0,142.087075,87.526,64.3803658918722,83.300407409668,77.75,77.205,6004.944503221,5821.60622280387,100.0,1.72294008731842,10082748969.0,3.66,3.05497,91.1332374549627
