seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription,country_iso3
242,i4214,International bandwidth usage,,Mbit/s,25,AZE,Azerbaijan,143000.0,2013,,Ministry of Communications and High Technologies (MC&HT),"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",AZE
242,i4214,International bandwidth usage,,Mbit/s,25,AZE,Azerbaijan,187000.0,2014,,Ministry of Communications and High Technologies (MC&HT),"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",AZE
242,i4214,International bandwidth usage,,Mbit/s,25,AZE,Azerbaijan,260000.0,2015,,Ministry of Communications and High Technologies (MC&HT),"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",AZE
242,i4214,International bandwidth usage,,Mbit/s,25,AZE,Azerbaijan,260000.0,2016,,"Ministry of Transport, Communications and High Technologies","Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",AZE
242,i4214,International bandwidth usage,,Mbit/s,25,AZE,Azerbaijan,360000.0,2017,,"Ministry of Transport, Communications and High Technologies","Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",AZE
242,i4214,International bandwidth usage,,Mbit/s,25,AZE,Azerbaijan,414000.0,2018,,"Ministry of Transport, Communications and High Technologies","Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",AZE
242,i4214,International bandwidth usage,,Mbit/s,25,AZE,Azerbaijan,485050.0,2019,,Ministry of Digital Development and Transport,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",AZE
242,i4214,International bandwidth usage,,Mbit/s,25,AZE,Azerbaijan,688000.0,2020,,Ministry of Digital Development and Transport,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",AZE
242,i4214,International bandwidth usage,,Mbit/s,25,AZE,Azerbaijan,692122.0,2021,,Ministry of Digital Development and Transport,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",AZE
242,i4214,International bandwidth usage,,Mbit/s,25,AZE,Azerbaijan,1089590.0,2022,,Ministry of Digital Development and Transport,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",AZE
242,i4214,International bandwidth usage,,Mbit/s,25,AZE,Azerbaijan,2424060.0,2023,,Ministry of Digital Development and Transport,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",AZE
242,i4214,International bandwidth usage,,Mbit/s,30,BEL,Belgium,630647.0,2010,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BEL
242,i4214,International bandwidth usage,,Mbit/s,30,BEL,Belgium,787315.0,2011,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BEL
242,i4214,International bandwidth usage,,Mbit/s,30,BEL,Belgium,856460.0,2012,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BEL
242,i4214,International bandwidth usage,,Mbit/s,30,BEL,Belgium,920000.0,2013,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BEL
242,i4214,International bandwidth usage,,Mbit/s,30,BEL,Belgium,1040000.0,2014,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BEL
242,i4214,International bandwidth usage,,Mbit/s,30,BEL,Belgium,1130000.0,2015,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BEL
242,i4214,International bandwidth usage,,Mbit/s,30,BEL,Belgium,1290000.0,2016,,,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BEL
242,i4214,International bandwidth usage,,Mbit/s,30,BEL,Belgium,1350000.0,2017,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BEL
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,67000.0,2010,,Ministry of Communications and Informatization,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,200000.0,2011,,Ministry of Communications and Informatization,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,350000.0,2012,,Ministry of Communications and Informatization,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,480480.0,2013,,Ministry of Communications and Informatization,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,783000.0,2014,,Ministry of Communications and Informatization,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,803120.0,2015,,Ministry of Communications and Informatization,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,1104080.0,2016,,Ministry of Informatization and communication of the Republic of Belarus,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,1338160.0,2017,,Ministry of Communications and Informatization of the Republic of Belarus,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,1480280.0,2018,,The Ministry of Communications and Informatization of the Republic of Belarus,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,1551240.0,2019,,Ministry of Communications and Informatization,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,1932960.0,2020,,Ministry of Communications and Informatization,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,1891000.0,2021,,Ministry of Communications and Informatization,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,2297000.0,2022,,,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,37,BLR,Belarus,3095000.0,2023,,,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BLR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,232600.0,2010,,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,252800.0,2011,,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,342855.0,2012,Total purchased international capacity contracted with operators outside Bulgaria.,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,413370.0,2013,Total purchased international capacity contracted with operators outside Bulgaria.,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,537415.0,2014,Total purchased international capacity contracted with operators outside Bulgaria. 891'696 Mbit/s incl. sold capacity. Excl. capacity form transnational operators.,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,617811.0,2015,Total used international capacity contracted with operators outside Bulgaria.,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,885180.0,2016,Total used international capacity contracted with operators outside Bulgaria.,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,805890.0,2017,Total used international capacity contracted with operators outside Bulgaria.,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,2081780.0,2018,Total used international capacity contracted with operators outside Bulgaria.,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,2305950.0,2019,Total used international capacity contracted with operators outside Bulgaria.,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,2625900.0,2020,Total used international capacity contracted with operators outside Bulgaria.,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,2983570.0,2021,Total used international capacity contracted with operators outside Bulgaria.,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,4168950.0,2022,,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,45,BGR,Bulgaria,3546080.0,2023,,Communications Regulation Commission,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",BGR
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,30200.0,2010,,Office of the Commissioner for Electronic Communications and Postal Regulation,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,34500.0,2011,,Office of the Commissioner for Electronic Communications and Postal Regulation,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,48000.0,2012,,Office of the Commissioner for Electronic Communications and Postal Regulation,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,47340.0,2013,,Office of the Commissioner for Electronic Communications and Postal Regulation,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,27000.0,2014,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,34000.0,2015,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,39210.0,2016,Estimate.,Office of the Commissioner for Electronic Communications and Postal Regulation,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,198245.0,2017,,Office of the Commissioner for Electronic Communications and Postal Regulation,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,235465.0,2018,,Office of the Commissioner of Electronic Communications and Postal Regulation,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,876242.0,2019,Increase confirmed by providers,Office of the Commissioner for Electronic Communications and Postal Regulation,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,1144920.0,2020,,Office of the Commissioner for Electronic Communications and Postal Regulation,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,1314900.0,2021,,Office of the Commissioner for Electronic Communications and Postal Regulation,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,1813360.0,2022,,Office of the Commissioner for Electronic Communications and Postal Regulation,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,66,CYP,Cyprus,1917270.0,2023,,Office of the Commissioner for Electronic Communications and Postal Regulation,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",CYP
242,i4214,International bandwidth usage,,Mbit/s,67,DEU,Germany,2676930.0,2010,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DEU
242,i4214,International bandwidth usage,,Mbit/s,67,DEU,Germany,3214320.0,2011,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DEU
242,i4214,International bandwidth usage,,Mbit/s,67,DEU,Germany,3686340.0,2012,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DEU
242,i4214,International bandwidth usage,,Mbit/s,67,DEU,Germany,2350000.0,2013,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DEU
242,i4214,International bandwidth usage,,Mbit/s,67,DEU,Germany,2600000.0,2014,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DEU
242,i4214,International bandwidth usage,,Mbit/s,67,DEU,Germany,3050000.0,2015,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DEU
242,i4214,International bandwidth usage,,Mbit/s,67,DEU,Germany,3500000.0,2016,,,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DEU
242,i4214,International bandwidth usage,,Mbit/s,67,DEU,Germany,3750000.0,2017,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DEU
242,i4214,International bandwidth usage,,Mbit/s,71,DNK,Denmark,453948.0,2010,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DNK
242,i4214,International bandwidth usage,,Mbit/s,71,DNK,Denmark,508642.0,2011,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DNK
242,i4214,International bandwidth usage,,Mbit/s,71,DNK,Denmark,593827.0,2012,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DNK
242,i4214,International bandwidth usage,,Mbit/s,71,DNK,Denmark,305000.0,2013,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DNK
242,i4214,International bandwidth usage,,Mbit/s,71,DNK,Denmark,350000.0,2014,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DNK
242,i4214,International bandwidth usage,,Mbit/s,71,DNK,Denmark,395000.0,2015,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DNK
242,i4214,International bandwidth usage,,Mbit/s,71,DNK,Denmark,450000.0,2016,,,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DNK
242,i4214,International bandwidth usage,,Mbit/s,71,DNK,Denmark,485000.0,2017,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",DNK
242,i4214,International bandwidth usage,,Mbit/s,73,ESP,Spain,976916.0,2010,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",ESP
242,i4214,International bandwidth usage,,Mbit/s,73,ESP,Spain,1325960.0,2011,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",ESP
242,i4214,International bandwidth usage,,Mbit/s,73,ESP,Spain,1593270.0,2012,,ITU estimate,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",ESP
242,i4214,International bandwidth usage,,Mbit/s,73,ESP,Spain,600000.0,2013,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",ESP
242,i4214,International bandwidth usage,,Mbit/s,73,ESP,Spain,700000.0,2014,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",ESP
242,i4214,International bandwidth usage,,Mbit/s,73,ESP,Spain,830000.0,2015,,ITU estimate.,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",ESP
242,i4214,International bandwidth usage,,Mbit/s,73,ESP,Spain,1010000.0,2016,,,"Refers to average usage of all international links including fiber-optic cables, radio links and traffic processed by satellite ground stations and teleports to orbital satellites (expressed in Mbit/s)",ESP
